nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Mrs. Horacio Weissnat,feliz,depositando,96933.41,N,479215.40000000095,10
Glenn Langosh III,feliz,sacando,159648.82,N,319566.58000000095,10
Glenn Langosh III,feliz,depositando,136839.7,N,456406.28000000096,10
Edison Hagenes DDS,feliz,sacando,50695.01,N,405711.27000000095,10
Edison Hagenes DDS,feliz,depositando,192868.63,N,598579.900000001,10
Moises Wunsch II,feliz,sacando,190215.69,N,408364.21000000095,10
Moises Wunsch II,feliz,depositando,271656.42,N,680020.6300000009,10
Dusti Brakus,feliz,sacando,41291.76,N,638728.8700000009,10
Dusti Brakus,feliz,depositando,259987.78,N,898716.650000001,10
Carmelo Boyle,feliz,sacando,96710.08,N,802006.570000001,10
Carmelo Boyle,feliz,depositando,106307.66,N,908314.230000001,10
Marcelo Lang,feliz,sacando,173934.24,N,734379.990000001,10
Marcelo Lang,feliz,depositando,32401.32,N,766781.310000001,10
Saul Ryan,feliz,sacando,203295.42,N,563485.890000001,10
Saul Ryan,feliz,depositando,83535.15,N,647021.040000001,10
Marquetta Grimes,feliz,sacando,58035.73,N,588985.310000001,10
Marquetta Grimes,feliz,depositando,191427.64,N,780412.950000001,10
Saul Ryan,feliz,sacando,139815.53,N,640597.420000001,10
Saul Ryan,feliz,depositando,131824.8,N,772422.2200000009,10
Marcelo Lang,feliz,sacando,296419.98,N,476002.2400000009,10
Marcelo Lang,feliz,depositando,159351.31,N,635353.550000001,10
Carmelo Boyle,feliz,sacando,317913.39,N,317440.16000000096,10
Carmelo Boyle,feliz,depositando,280810.57,N,598250.7300000009,10
Dusti Brakus,feliz,sacando,210558.64,N,387692.0900000009,10
Dusti Brakus,feliz,depositando,294278.36,N,681970.4500000009,10
Moises Wunsch II,feliz,sacando,257534.91,N,424435.54000000085,10
Moises Wunsch II,feliz,depositando,134225.5,N,558661.0400000009,10
Edison Hagenes DDS,feliz,sacando,48048.38,N,510612.66000000085,10
Edison Hagenes DDS,feliz,depositando,13156.95,N,523769.61000000086,10
Glenn Langosh III,feliz,sacando,172451.04,N,351318.5700000009,10
Glenn Langosh III,feliz,depositando,167939.06,N,519257.6300000009,10
Mrs. Horacio Weissnat,feliz,sacando,61915.84,N,457341.79000000085,10
Mrs. Horacio Weissnat,feliz,depositando,25989.28,N,483331.0700000009,10
Allan Kuhlman,feliz,sacando,39810.28,N,443520.79000000085,10
Allan Kuhlman,feliz,depositando,149223.35,N,592744.1400000008,10
Mrs. Horacio Weissnat,feliz,sacando,100167.59,N,492576.55000000086,10
Mrs. Horacio Weissnat,feliz,depositando,20709.2,N,513285.7500000009,10
Glenn Langosh III,feliz,sacando,119943.67,N,393342.0800000009,10
Glenn Langosh III,feliz,depositando,104573.78,N,497915.8600000009,10
Edison Hagenes DDS,feliz,sacando,73300.03,N,424615.8300000009,10
Edison Hagenes DDS,feliz,depositando,134335.86,N,558951.6900000009,10
Moises Wunsch II,feliz,sacando,122896.27,N,436055.42000000086,10
Moises Wunsch II,feliz,depositando,212410.36,N,648465.7800000008,10
Dusti Brakus,feliz,sacando,135029.92,N,513435.8600000008,10
Dusti Brakus,feliz,depositando,193077.85,N,706513.7100000008,10
Carmelo Boyle,feliz,sacando,85533.52,N,620980.1900000008,10
Carmelo Boyle,feliz,depositando,12766.67,N,633746.8600000008,10
Marcelo Lang,feliz,sacando,190611.7,N,443135.1600000008,10
Marcelo Lang,feliz,depositando,235540.86,N,678676.0200000007,10
Saul Ryan,feliz,sacando,124574.26,N,554101.7600000007,10
Saul Ryan,feliz,depositando,92421.34,N,646523.1000000007,10
Marquetta Grimes,feliz,sacando,261520.26,N,385002.84000000067,10
Marquetta Grimes,feliz,depositando,95522.72,N,480525.56000000064,10
Saul Ryan,feliz,sacando,61064.69,N,419460.87000000064,10
Saul Ryan,feliz,depositando,194479.68,N,613940.5500000006,10
Marcelo Lang,feliz,sacando,98251.23,N,515689.32000000065,10
Marcelo Lang,feliz,depositando,130348.34,N,646037.6600000006,10
Carmelo Boyle,feliz,sacando,229515.97,N,416521.69000000064,10
Carmelo Boyle,feliz,depositando,222307.91,N,638829.6000000007,10
Dusti Brakus,feliz,sacando,121668.11,N,517161.4900000007,10
Dusti Brakus,feliz,depositando,98362.66,N,615524.1500000007,10
Moises Wunsch II,feliz,sacando,201720.11,N,413804.04000000074,10
Moises Wunsch II,feliz,depositando,131384.57,N,545188.6100000008,10
Edison Hagenes DDS,feliz,sacando,182793.24,N,362395.3700000008,10
Edison Hagenes DDS,feliz,depositando,201394.45,N,563789.8200000008,10
Glenn Langosh III,feliz,sacando,48860.26,N,514929.56000000075,10
Glenn Langosh III,feliz,depositando,181562.48,N,696492.0400000007,10
Mrs. Horacio Weissnat,feliz,sacando,77116.25,N,619375.7900000007,10
Mrs. Horacio Weissnat,feliz,depositando,28072.81,N,647448.6000000008,10
Allan Kuhlman,feliz,sacando,232383.14,N,415065.4600000008,10
Allan Kuhlman,feliz,depositando,266191.92,N,681257.3800000008,10
Mrs. Horacio Weissnat,feliz,sacando,137860.83,N,543396.5500000009,10
Mrs. Horacio Weissnat,feliz,depositando,234319.3,N,777715.8500000008,10
Glenn Langosh III,feliz,sacando,82020.18,N,695695.6700000009,10
Glenn Langosh III,feliz,depositando,67272.77,N,762968.4400000009,10
Edison Hagenes DDS,feliz,sacando,11862.6,N,751105.8400000009,10
Edison Hagenes DDS,feliz,depositando,29251.14,N,780356.9800000009,10
Moises Wunsch II,feliz,sacando,51825.29,N,728531.6900000009,10
Moises Wunsch II,feliz,depositando,233876.67,N,962408.3600000009,10
Dusti Brakus,feliz,sacando,107434.75,N,854973.6100000009,10
Dusti Brakus,feliz,depositando,25720.08,N,880693.6900000009,10
Carmelo Boyle,feliz,sacando,184648.53,N,696045.1600000008,10
Carmelo Boyle,feliz,depositando,258006.68,N,954051.8400000008,10
Marcelo Lang,feliz,sacando,233955.13,N,720096.7100000008,10
Marcelo Lang,feliz,depositando,105097.74,N,825194.4500000008,10
Saul Ryan,feliz,sacando,15240.12,N,809954.3300000008,10
Saul Ryan,feliz,depositando,124659.56,N,934613.8900000008,10
Marquetta Grimes,feliz,sacando,155299.91,N,779313.9800000008,10
Marquetta Grimes,feliz,depositando,88783.35,N,868097.3300000008,10
Saul Ryan,feliz,sacando,239250.63,N,628846.7000000008,10
Saul Ryan,feliz,depositando,125255.18,N,754101.8800000008,10
Marcelo Lang,feliz,sacando,152933.2,N,601168.6800000009,10
Marcelo Lang,feliz,depositando,119882.33,N,721051.0100000008,10
Carmelo Boyle,feliz,sacando,180652.9,N,540398.1100000008,10
Carmelo Boyle,feliz,depositando,49190.63,N,589588.7400000008,10
Dusti Brakus,feliz,sacando,257879.88,N,331708.8600000008,10
Dusti Brakus,feliz,depositando,325666.62,N,657375.4800000008,10
Moises Wunsch II,feliz,sacando,282740.08,N,374635.4000000008,10
Moises Wunsch II,feliz,depositando,186123.06,N,560758.4600000008,10
Edison Hagenes DDS,feliz,sacando,206758.08,N,354000.3800000008,10
Edison Hagenes DDS,feliz,depositando,18091.25,N,372091.6300000008,10
Glenn Langosh III,feliz,sacando,114531.46,N,257560.1700000008,10
Glenn Langosh III,feliz,depositando,269294.66,N,526854.8300000008,10
Mrs. Horacio Weissnat,feliz,sacando,251985.27,N,274869.56000000075,10
Mrs. Horacio Weissnat,feliz,depositando,198683.63,N,473553.19000000076,10
Allan Kuhlman,feliz,sacando,199363.44,N,274189.75000000076,10
Allan Kuhlman,feliz,depositando,133350.32,N,407540.07000000076,10
Mrs. Horacio Weissnat,feliz,sacando,138528.83,N,269011.2400000008,10
Mrs. Horacio Weissnat,feliz,depositando,56450.95,N,325462.1900000008,10
Glenn Langosh III,feliz,sacando,68640.61,N,256821.58000000083,10
Glenn Langosh III,feliz,depositando,84990.84,N,341812.42000000086,10
Edison Hagenes DDS,feliz,sacando,42035.41,N,299777.0100000008,10
Edison Hagenes DDS,feliz,depositando,145843.65,N,445620.66000000085,10
Moises Wunsch II,feliz,sacando,46147.81,N,399472.85000000085,10
Moises Wunsch II,feliz,depositando,240568.75,N,640041.6000000008,10
Dusti Brakus,feliz,sacando,208280.31,N,431761.2900000008,10
Dusti Brakus,feliz,depositando,197525.77,N,629287.0600000008,10
Carmelo Boyle,feliz,sacando,212388.59,N,416898.4700000008,10
Carmelo Boyle,feliz,depositando,113384.94,N,530283.4100000008,10
Marcelo Lang,feliz,sacando,86786.98,N,443496.43000000087,10
Marcelo Lang,feliz,depositando,54960.06,N,498456.49000000086,10
Saul Ryan,feliz,sacando,36373.69,N,462082.80000000086,10
Saul Ryan,feliz,depositando,132526.89,N,594609.6900000009,10
Marquetta Grimes,feliz,sacando,141319.6,N,453290.0900000009,10
Marquetta Grimes,feliz,depositando,200456.83,N,653746.9200000009,10
Saul Ryan,feliz,sacando,78615.44,N,575131.4800000009,10
Saul Ryan,feliz,depositando,159120.28,N,734251.7600000009,10
Marcelo Lang,feliz,sacando,110051.04,N,624200.7200000009,10
Marcelo Lang,feliz,depositando,169776.75,N,793977.4700000009,10
Carmelo Boyle,feliz,sacando,87404.46,N,706573.0100000009,10
Carmelo Boyle,feliz,depositando,36770.04,N,743343.050000001,10
Dusti Brakus,feliz,sacando,116321.04,N,627022.0100000009,10
Dusti Brakus,feliz,depositando,44095.17,N,671117.180000001,10
Moises Wunsch II,feliz,sacando,246982.09,N,424135.090000001,10
Moises Wunsch II,feliz,depositando,258221.37,N,682356.460000001,10
Edison Hagenes DDS,feliz,sacando,29627.98,N,652728.480000001,10
Edison Hagenes DDS,feliz,depositando,15210.13,N,667938.610000001,10
Glenn Langosh III,feliz,sacando,20587.67,N,647350.940000001,10
Glenn Langosh III,feliz,depositando,96606.62,N,743957.560000001,10
Mrs. Horacio Weissnat,feliz,sacando,13427.8,N,730529.7600000009,10
Mrs. Horacio Weissnat,feliz,depositando,100349.88,N,830879.640000001,10
Allan Kuhlman,feliz,sacando,38637.36,N,792242.280000001,10
Allan Kuhlman,feliz,depositando,54005.34,N,846247.6200000009,10
Mrs. Horacio Weissnat,feliz,sacando,4334.59,N,841913.030000001,10
Mrs. Horacio Weissnat,feliz,depositando,24892.48,N,866805.5100000009,10
Glenn Langosh III,feliz,sacando,213795.52,N,653009.9900000009,10
Glenn Langosh III,feliz,depositando,183138.82,N,836148.810000001,10
Edison Hagenes DDS,feliz,sacando,170036.76,N,666112.050000001,10
Edison Hagenes DDS,feliz,depositando,229590.82,N,895702.870000001,10
Moises Wunsch II,feliz,sacando,179602.52,N,716100.350000001,10
Moises Wunsch II,feliz,depositando,58990.66,N,775091.010000001,10
Dusti Brakus,feliz,sacando,256073.85,N,519017.1600000011,10
Dusti Brakus,feliz,depositando,290812.98,N,809830.1400000011,10
Carmelo Boyle,feliz,sacando,53027.1,N,756803.0400000011,10
Carmelo Boyle,feliz,depositando,182605.3,N,939408.340000001,10
Marcelo Lang,feliz,sacando,33015.1,N,906393.240000001,10
Marcelo Lang,feliz,depositando,312188.19,N,1218581.430000001,10
Saul Ryan,feliz,sacando,242084.71,N,976496.7200000011,10
Saul Ryan,feliz,depositando,323628.86,N,1300125.580000001,10
Marquetta Grimes,feliz,sacando,143149.74,N,1156975.840000001,10
Marquetta Grimes,feliz,depositando,36725.9,N,1193701.740000001,10
Saul Ryan,feliz,sacando,97535.17,N,1096166.570000001,10
Saul Ryan,feliz,depositando,231680.44,N,1327847.010000001,10
Marcelo Lang,feliz,sacando,140473.61,N,1187373.4000000008,10
Marcelo Lang,feliz,depositando,526505.76,N,1713879.1600000008,10
Carmelo Boyle,feliz,sacando,13121.53,N,1700757.6300000008,10
Carmelo Boyle,feliz,depositando,333932.5,N,2034690.1300000008,10
Dusti Brakus,feliz,sacando,250544.02,N,1784146.1100000008,10
Dusti Brakus,feliz,depositando,189240.81,N,1973386.9200000009,10
Moises Wunsch II,feliz,sacando,226903.03,N,1746483.8900000008,10
Moises Wunsch II,feliz,depositando,119404.62,N,1865888.5100000007,10
Edison Hagenes DDS,feliz,sacando,84402.39,N,1781486.1200000008,10
Edison Hagenes DDS,feliz,depositando,328595.94,N,2110082.060000001,10
Glenn Langosh III,feliz,sacando,287763.62,N,1822318.4400000009,10
Glenn Langosh III,feliz,depositando,81460.07,N,1903778.510000001,10
Mrs. Horacio Weissnat,feliz,sacando,21357.15,N,1882421.360000001,10
Mrs. Horacio Weissnat,feliz,depositando,60717.54,N,1943138.900000001,10
Allan Kuhlman,feliz,sacando,232228.61,N,1710910.290000001,10
Allan Kuhlman,feliz,depositando,53002.03,N,1763912.320000001,10
Mrs. Horacio Weissnat,feliz,sacando,108582.96,N,1655329.360000001,10
Mrs. Horacio Weissnat,feliz,depositando,845491.14,N,2500820.500000001,10
Glenn Langosh III,feliz,sacando,751283.07,N,1749537.430000001,10
Glenn Langosh III,feliz,depositando,487250.33,N,2236787.760000001,10
Edison Hagenes DDS,feliz,sacando,592290.06,N,1644497.7000000011,10
Edison Hagenes DDS,feliz,depositando,554031.83,N,2198529.530000001,10
Moises Wunsch II,feliz,sacando,175690.45,N,2022839.0800000012,10
Moises Wunsch II,feliz,depositando,318157.07,N,2340996.1500000013,10
Dusti Brakus,feliz,sacando,236262.44,N,2104733.7100000014,10
Dusti Brakus,feliz,depositando,154618.55,N,2259352.260000001,10
Carmelo Boyle,feliz,sacando,15055.81,N,2244296.450000001,10
Carmelo Boyle,feliz,depositando,553416.6,N,2797713.050000001,10
Marcelo Lang,feliz,sacando,96587.19,N,2701125.8600000013,10
Marcelo Lang,feliz,depositando,230009.19,N,2931135.050000001,10
Saul Ryan,feliz,sacando,325257.35,N,2605877.700000001,10
Saul Ryan,feliz,depositando,238241.82,N,2844119.520000001,10
Marquetta Grimes,feliz,sacando,117209.86,N,2726909.660000001,10
Marquetta Grimes,feliz,depositando,193541.22,N,2920450.8800000013,10
Saul Ryan,feliz,sacando,130379.54,N,2790071.3400000012,10
Saul Ryan,feliz,depositando,509362.32,N,3299433.660000001,10
Marcelo Lang,feliz,sacando,541597.94,N,2757835.720000001,10
Marcelo Lang,feliz,depositando,259463.69,N,3017299.410000001,10
Carmelo Boyle,feliz,sacando,751178.39,N,2266121.020000001,10
Carmelo Boyle,feliz,depositando,560757.46,N,2826878.480000001,10
Dusti Brakus,feliz,sacando,187148.29,N,2639730.190000001,10
Dusti Brakus,feliz,depositando,609087.62,N,3248817.810000001,10
Moises Wunsch II,feliz,sacando,752214.22,N,2496603.590000001,10
Moises Wunsch II,feliz,depositando,890424.66,N,3387028.250000001,10
Edison Hagenes DDS,feliz,sacando,479509.6,N,2907518.650000001,10
Edison Hagenes DDS,feliz,depositando,64252.97,N,2971771.620000001,10
Glenn Langosh III,feliz,sacando,773928.63,N,2197842.990000001,10
Glenn Langosh III,feliz,depositando,204553.78,N,2402396.770000001,10
Mrs. Horacio Weissnat,feliz,sacando,962123.52,N,1440273.250000001,10
Mrs. Horacio Weissnat,feliz,depositando,9668.54,N,1449941.790000001,10
Allan Kuhlman,feliz,sacando,286218.26,N,1163723.530000001,10
Allan Kuhlman,feliz,depositando,25796.3,N,1189519.830000001,10
Mrs. Horacio Weissnat,feliz,sacando,197319.07,N,992200.7600000009,10
Mrs. Horacio Weissnat,feliz,depositando,475871.16,N,1468071.9200000009,10
Glenn Langosh III,feliz,sacando,894056.23,N,574015.6900000009,10
Glenn Langosh III,feliz,depositando,321798.65,N,895814.3400000009,10
Dusti Brakus,feliz,sacando,258732.6,N,637081.7400000009,10
Dusti Brakus,feliz,depositando,613053.89,N,1250135.6300000008,10
Carmelo Boyle,feliz,sacando,265551.86,N,984583.7700000008,10
Carmelo Boyle,feliz,depositando,614854.38,N,1599438.1500000008,10
Marcelo Lang,feliz,sacando,375218.91,N,1224219.240000001,10
Marcelo Lang,feliz,depositando,879471.99,N,2103691.230000001,10
Saul Ryan,feliz,sacando,550420.9,N,1553270.330000001,10
Saul Ryan,feliz,depositando,9039.63,N,1562309.960000001,10
Marquetta Grimes,feliz,sacando,46880.5,N,1515429.460000001,10
Marquetta Grimes,feliz,depositando,1140690.54,N,2656120.000000001,10
Saul Ryan,feliz,sacando,238526.64,N,2417593.360000001,10
Saul Ryan,feliz,depositando,17940.91,N,2435534.270000001,10
Marcelo Lang,feliz,sacando,453441.68,N,1982092.590000001,10
Marcelo Lang,feliz,depositando,800616.56,N,2782709.1500000013,10
Carmelo Boyle,feliz,sacando,461828.97,N,2320880.1800000016,10
Carmelo Boyle,feliz,depositando,281981.0,N,2602861.1800000016,10
Dusti Brakus,feliz,sacando,407628.18,N,2195233.0000000014,10
Dusti Brakus,feliz,depositando,452253.88,N,2647486.8800000013,10
Moises Wunsch II,paciente,aguardando,925092.34,N,2647486.8800000013,10
Moises Wunsch II,paciente,sacando,925092.34,N,1722394.5400000014,10
Moises Wunsch II,feliz,depositando,1314547.13,N,3036941.6700000013,10
Edison Hagenes DDS,paciente,aguardando,991634.92,N,3036941.6700000013,10
Edison Hagenes DDS,paciente,sacando,991634.92,N,2045306.7500000014,10
Edison Hagenes DDS,feliz,depositando,114819.97,N,2160126.7200000016,10
Glenn Langosh III,feliz,sacando,222440.27,N,1937686.4500000016,10
Glenn Langosh III,feliz,depositando,41338.14,N,1979024.5900000015,10
Mrs. Horacio Weissnat,feliz,sacando,370128.81,N,1608895.7800000014,10
Mrs. Horacio Weissnat,feliz,depositando,635419.3,N,2244315.0800000015,10
Allan Kuhlman,feliz,sacando,461564.5,N,1782750.5800000015,10
Allan Kuhlman,feliz,depositando,448000.75,N,2230751.3300000015,10
Mrs. Horacio Weissnat,feliz,sacando,140298.69,N,2090452.6400000015,10
Mrs. Horacio Weissnat,feliz,depositando,212866.92,N,2303319.5600000015,10
Glenn Langosh III,feliz,sacando,396534.41,N,1906785.1500000015,10
Glenn Langosh III,feliz,depositando,852193.01,N,2758978.1600000015,10
Edison Hagenes DDS,feliz,sacando,598814.28,N,2160163.8800000018,10
Edison Hagenes DDS,feliz,depositando,285361.34,N,2445525.2200000016,10
Moises Wunsch II,feliz,sacando,379011.01,N,2066514.2100000016,10
Moises Wunsch II,feliz,depositando,1117281.82,N,3183796.0300000017,10
Dusti Brakus,feliz,sacando,91742.03,N,3092054.000000002,10
Dusti Brakus,feliz,depositando,1001921.96,N,4093975.960000002,10
Carmelo Boyle,feliz,sacando,93583.02,N,4000392.940000002,10
Carmelo Boyle,feliz,depositando,318680.19,N,4319073.130000002,10
Marcelo Lang,feliz,sacando,919649.3,N,3399423.830000002,10
Marcelo Lang,feliz,depositando,108957.34,N,3508381.170000002,10
Saul Ryan,feliz,sacando,235853.87,N,3272527.3000000017,10
Saul Ryan,feliz,depositando,747994.55,N,4020521.8500000015,10
Marquetta Grimes,feliz,sacando,616678.01,N,3403843.8400000017,10
Marquetta Grimes,feliz,depositando,993289.72,N,4397133.560000001,10
Saul Ryan,feliz,sacando,179416.9,N,4217716.660000001,10
Saul Ryan,feliz,depositando,1026729.53,N,5244446.190000001,10
Marcelo Lang,feliz,sacando,982788.26,N,4261657.930000002,10
Marcelo Lang,feliz,depositando,1007813.63,N,5269471.560000001,10
Carmelo Boyle,feliz,sacando,808446.14,N,4461025.420000002,10
Carmelo Boyle,feliz,depositando,1303169.27,N,5764194.690000001,10
Dusti Brakus,feliz,sacando,525484.33,N,5238710.360000001,10
Dusti Brakus,feliz,depositando,350675.93,N,5589386.290000001,10
Moises Wunsch II,feliz,sacando,1025549.96,N,4563836.330000001,10
Moises Wunsch II,feliz,depositando,100132.52,N,4663968.850000001,10
Edison Hagenes DDS,feliz,sacando,154395.74,N,4509573.11,10
Edison Hagenes DDS,feliz,depositando,289184.14,N,4798757.25,10
Glenn Langosh III,feliz,sacando,220030.95,N,4578726.3,10
Glenn Langosh III,feliz,depositando,684404.82,N,5263131.12,10
Mrs. Horacio Weissnat,feliz,sacando,749053.07,N,4514078.05,10
Mrs. Horacio Weissnat,feliz,depositando,818978.52,N,5333056.57,10
Allan Kuhlman,feliz,sacando,258916.53,N,5074140.04,10
Allan Kuhlman,feliz,depositando,116830.37,N,5190970.41,10
Mrs. Horacio Weissnat,feliz,sacando,1310541.07,N,3880429.34,10
Mrs. Horacio Weissnat,feliz,depositando,899960.4,N,4780389.74,10
Glenn Langosh III,feliz,sacando,619211.53,N,4161178.21,10
Glenn Langosh III,feliz,depositando,1777491.04,N,5938669.25,10
Edison Hagenes DDS,feliz,sacando,13896.22,N,5924773.03,10
Edison Hagenes DDS,feliz,depositando,1316787.9,N,7241560.93,10
Moises Wunsch II,feliz,sacando,730681.19,N,6510879.74,10
Moises Wunsch II,feliz,depositando,1161096.32,N,7671976.0600000005,10
Dusti Brakus,feliz,sacando,788420.19,N,6883555.870000001,10
Dusti Brakus,feliz,depositando,2327984.05,N,9211539.920000002,10
Carmelo Boyle,feliz,sacando,1599910.29,N,7611629.630000002,10
Carmelo Boyle,feliz,depositando,253111.07,N,7864740.700000002,10
Marcelo Lang,feliz,sacando,839293.47,N,7025447.230000002,10
Marcelo Lang,feliz,depositando,630248.06,N,7655695.290000003,10
Saul Ryan,feliz,sacando,631182.59,N,7024512.700000003,10
Saul Ryan,feliz,depositando,2220563.44,N,9245076.140000002,10
Marquetta Grimes,feliz,sacando,735269.83,N,8509806.310000002,10
Marquetta Grimes,feliz,depositando,611435.13,N,9121241.440000003,10
Saul Ryan,feliz,sacando,1435410.25,N,7685831.190000003,10
Saul Ryan,feliz,depositando,1487112.63,N,9172943.820000004,10
Marcelo Lang,feliz,sacando,137114.54,N,9035829.280000005,10
Marcelo Lang,feliz,depositando,2423138.82,N,1.1458968100000005E7,10
Carmelo Boyle,feliz,sacando,2473393.15,N,8985574.950000005,10
Carmelo Boyle,feliz,depositando,865734.96,N,9851309.910000004,10
Dusti Brakus,feliz,sacando,2117999.43,N,7733310.480000004,10
Dusti Brakus,feliz,depositando,4003577.98,N,1.1736888460000005E7,10
Moises Wunsch II,feliz,sacando,2895248.87,N,8841639.590000004,10
Moises Wunsch II,feliz,depositando,1911071.86,N,1.0752711450000003E7,10
Edison Hagenes DDS,feliz,sacando,762722.02,N,9989989.430000003,10
Edison Hagenes DDS,feliz,depositando,2407515.85,N,1.2397505280000003E7,10
Glenn Langosh III,feliz,sacando,205171.98,N,1.2192333300000003E7,10
Glenn Langosh III,feliz,depositando,919452.57,N,1.3111785870000003E7,10
Mrs. Horacio Weissnat,feliz,sacando,1023379.33,N,1.2088406540000003E7,10
Mrs. Horacio Weissnat,feliz,depositando,1841733.03,N,1.3930139570000002E7,10
Allan Kuhlman,feliz,sacando,1833507.06,N,1.2096632510000002E7,10
Allan Kuhlman,feliz,depositando,1084871.81,N,1.3181504320000002E7,10
Mrs. Horacio Weissnat,feliz,sacando,1811301.55,N,1.1370202770000001E7,10
Mrs. Horacio Weissnat,feliz,depositando,3231763.83,N,1.4601966600000001E7,10
Glenn Langosh III,feliz,sacando,4136573.6,N,1.0465393000000002E7,10
Glenn Langosh III,feliz,depositando,5601099.98,N,1.6066492980000002E7,10
Edison Hagenes DDS,feliz,sacando,4082275.35,N,1.1984217630000003E7,10
Edison Hagenes DDS,feliz,depositando,2392771.66,N,1.4376989290000003E7,10
Moises Wunsch II,feliz,sacando,1255455.75,N,1.3121533540000003E7,10
Moises Wunsch II,feliz,depositando,1938478.58,N,1.5060012120000003E7,10
Dusti Brakus,feliz,sacando,2267143.89,N,1.2792868230000002E7,10
Dusti Brakus,feliz,depositando,3461230.63,N,1.6254098860000003E7,10
Carmelo Boyle,feliz,sacando,1526292.68,N,1.4727806180000003E7,10
Carmelo Boyle,feliz,depositando,2244235.4,N,1.6972041580000002E7,10
Marcelo Lang,feliz,sacando,1442243.75,N,1.5529797830000002E7,10
Marcelo Lang,feliz,depositando,4894038.8,N,2.0423836630000003E7,10
Saul Ryan,feliz,sacando,107265.89,N,2.0316570740000002E7,10
Saul Ryan,feliz,depositando,4110704.07,N,2.4427274810000002E7,10
Marquetta Grimes,feliz,sacando,3568399.46,N,2.085887535E7,10
Marquetta Grimes,feliz,depositando,3063623.78,N,2.3922499130000003E7,10
Saul Ryan,feliz,sacando,5707512.32,N,1.8214986810000002E7,10
Saul Ryan,feliz,depositando,6831483.74,N,2.5046470550000004E7,10
Marcelo Lang,feliz,sacando,6789236.59,N,1.8257233960000005E7,10
Marcelo Lang,feliz,depositando,763071.47,N,1.9020305430000003E7,10
Carmelo Boyle,feliz,sacando,3203708.03,N,1.5816597400000004E7,10
Carmelo Boyle,feliz,depositando,7416935.64,N,2.3233533040000003E7,10
Dusti Brakus,feliz,sacando,6116961.9,N,1.711657114E7,10
Dusti Brakus,feliz,depositando,5849173.08,N,2.296574422E7,10
Moises Wunsch II,feliz,sacando,4541996.49,N,1.8423747729999997E7,10
Moises Wunsch II,feliz,depositando,6427508.77,N,2.4851256499999996E7,10
Edison Hagenes DDS,feliz,sacando,1809783.55,N,2.3041472949999996E7,10
Edison Hagenes DDS,feliz,depositando,4173110.75,N,2.7214583699999996E7,10
Glenn Langosh III,feliz,sacando,3629578.38,N,2.3585005319999997E7,10
Glenn Langosh III,feliz,depositando,2760920.14,N,2.6345925459999997E7,10
Mrs. Horacio Weissnat,feliz,sacando,3856549.72,N,2.248937574E7,10
Mrs. Horacio Weissnat,feliz,depositando,3970636.15,N,2.6460011889999997E7,10
Allan Kuhlman,feliz,sacando,1884649.42,N,2.457536247E7,10
Allan Kuhlman,feliz,depositando,4909534.87,N,2.948489734E7,10
Mrs. Horacio Weissnat,feliz,sacando,8362818.98,N,2.112207836E7,10
Mrs. Horacio Weissnat,feliz,depositando,3059767.84,N,2.41818462E7,10
Glenn Langosh III,feliz,sacando,7009940.27,N,1.717190593E7,10
Glenn Langosh III,feliz,depositando,7318387.79,N,2.449029372E7,10
Edison Hagenes DDS,feliz,sacando,595387.0,N,2.389490672E7,10
Edison Hagenes DDS,feliz,depositando,690115.75,N,2.458502247E7,10
Moises Wunsch II,feliz,sacando,5019737.37,N,1.9565285099999998E7,10
Moises Wunsch II,feliz,depositando,8140529.33,N,2.770581443E7,10
Dusti Brakus,feliz,sacando,3624265.71,N,2.408154872E7,10
Dusti Brakus,feliz,depositando,4833762.57,N,2.891531129E7,10
Carmelo Boyle,feliz,sacando,2594686.47,N,2.632062482E7,10
Carmelo Boyle,feliz,depositando,4450068.32,N,3.077069314E7,10
Marcelo Lang,feliz,sacando,815223.41,N,2.995546973E7,10
Marcelo Lang,feliz,depositando,2075208.67,N,3.20306784E7,10
Saul Ryan,feliz,sacando,7886822.41,N,2.414385599E7,10
Saul Ryan,feliz,depositando,8026694.78,N,3.217055077E7,10
Marquetta Grimes,feliz,sacando,3815054.38,N,2.835549639E7,10
Marquetta Grimes,feliz,depositando,8395789.02,N,3.675128541E7,10
Saul Ryan,feliz,sacando,8605956.8,N,2.8145328609999996E7,10
Saul Ryan,feliz,depositando,6189827.98,N,3.4335156589999996E7,10
Marcelo Lang,feliz,sacando,4760962.24,N,2.9574194349999994E7,10
Marcelo Lang,feliz,depositando,1.133961762E7,N,4.091381196999999E7,10
Carmelo Boyle,feliz,sacando,3599415.76,N,3.731439620999999E7,10
Carmelo Boyle,feliz,depositando,9232371.89,N,4.6546768099999994E7,10
Dusti Brakus,feliz,sacando,5001266.35,N,4.154550174999999E7,10
Dusti Brakus,feliz,depositando,1571802.71,N,4.311730445999999E7,10
Moises Wunsch II,feliz,sacando,5734589.57,N,3.738271488999999E7,10
Moises Wunsch II,feliz,depositando,7716163.01,N,4.509887789999999E7,10
Edison Hagenes DDS,feliz,sacando,9261324.03,N,3.583755386999999E7,10
Edison Hagenes DDS,feliz,depositando,406631.11,N,3.624418497999999E7,10
Glenn Langosh III,feliz,sacando,8812863.36,N,2.743132161999999E7,10
