nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Oswaldo Casper,feliz,sacando,2387.01,N,174669.34999999992,1000
Oswaldo Casper,feliz,depositando,161.55,N,174830.8999999999,1000
Andreas Frami,feliz,sacando,343.21,N,174487.68999999992,1000
Andreas Frami,feliz,depositando,3339.84,N,177827.5299999999,1000
Jonathan Goldner DDS,feliz,sacando,1318.11,N,176509.41999999993,1000
Jonathan Goldner DDS,feliz,depositando,1714.4,N,178223.81999999992,1000
Dino Rohan MD,feliz,sacando,2377.98,N,175845.8399999999,1000
Dino Rohan MD,feliz,depositando,1432.63,N,177278.4699999999,1000
Sean Batz,feliz,sacando,2628.2,N,174650.2699999999,1000
Sean Batz,feliz,depositando,800.82,N,175451.0899999999,1000
Vergie Bruen Jr.,feliz,sacando,1401.51,N,174049.5799999999,1000
Vergie Bruen Jr.,feliz,depositando,1891.72,N,175941.2999999999,1000
Darron Armstrong,feliz,sacando,2767.73,N,173173.5699999999,1000
Darron Armstrong,feliz,depositando,2646.43,N,175819.99999999988,1000
Ismael Daniel,feliz,sacando,2331.81,N,173488.1899999999,1000
Ismael Daniel,feliz,depositando,133.02,N,173621.20999999988,1000
Leonard Ward DDS,feliz,sacando,2529.05,N,171092.1599999999,1000
Leonard Ward DDS,feliz,depositando,1295.27,N,172387.42999999988,1000
Miss Mel Morar,feliz,sacando,1762.39,N,170625.03999999986,1000
Miss Mel Morar,feliz,depositando,200.13,N,170825.16999999987,1000
Tijuana Jacobson,feliz,sacando,189.42,N,170635.74999999985,1000
Tijuana Jacobson,feliz,depositando,1160.28,N,171796.02999999985,1000
Chung Kshlerin,feliz,sacando,1825.0,N,169971.02999999985,1000
Chung Kshlerin,feliz,depositando,4107.35,N,174078.37999999986,1000
Roma Russel,feliz,sacando,1272.43,N,172805.94999999987,1000
Roma Russel,feliz,depositando,2307.03,N,175112.97999999986,1000
Nguyet Jerde,feliz,sacando,2604.58,N,172508.39999999988,1000
Nguyet Jerde,feliz,depositando,1951.26,N,174459.6599999999,1000
Deedra Fadel,feliz,sacando,2716.65,N,171743.0099999999,1000
Deedra Fadel,feliz,depositando,2039.89,N,173782.8999999999,1000
Efren Mueller,feliz,sacando,2807.11,N,170975.78999999992,1000
Efren Mueller,feliz,depositando,602.42,N,171578.20999999993,1000
Ronny Quigley DVM,feliz,sacando,2168.98,N,169409.22999999992,1000
Ronny Quigley DVM,feliz,depositando,2751.09,N,172160.31999999992,1000
Elton Emard,feliz,sacando,1024.58,N,171135.73999999993,1000
Elton Emard,feliz,depositando,2659.33,N,173795.06999999992,1000
Abe Shields,feliz,sacando,1653.22,N,172141.84999999992,1000
Abe Shields,feliz,depositando,1388.57,N,173530.41999999993,1000
Solomon Kuhlman,feliz,sacando,2942.52,N,170587.89999999994,1000
Solomon Kuhlman,feliz,depositando,1427.51,N,172015.40999999995,1000
Orval Padberg,feliz,sacando,2599.34,N,169416.06999999995,1000
Orval Padberg,feliz,depositando,2206.96,N,171623.02999999994,1000
Liane Langworth,feliz,sacando,1590.77,N,170032.25999999995,1000
Liane Langworth,feliz,depositando,1509.34,N,171541.59999999995,1000
Renae Wiza,feliz,sacando,1906.15,N,169635.44999999995,1000
Renae Wiza,feliz,depositando,3539.4,N,173174.84999999995,1000
Ramon Shanahan PhD,feliz,sacando,1089.72,N,172085.12999999995,1000
Ramon Shanahan PhD,feliz,depositando,576.22,N,172661.34999999995,1000
Paola Kemmer Sr.,feliz,sacando,3014.75,N,169646.59999999995,1000
Paola Kemmer Sr.,feliz,depositando,1700.93,N,171347.52999999994,1000
Donnell Denesik,feliz,sacando,192.27,N,171155.25999999995,1000
Donnell Denesik,feliz,depositando,2030.31,N,173185.56999999995,1000
Alex Kreiger,feliz,sacando,906.27,N,172279.29999999996,1000
Alex Kreiger,feliz,depositando,3546.97,N,175826.26999999996,1000
Miss Ryann Yost,feliz,sacando,2390.91,N,173435.35999999996,1000
Miss Ryann Yost,feliz,depositando,1346.64,N,174781.99999999997,1000
Hollie Barton,feliz,sacando,2769.27,N,172012.72999999998,1000
Hollie Barton,feliz,depositando,446.99,N,172459.71999999997,1000
Randall McLaughlin II,feliz,sacando,1846.54,N,170613.17999999996,1000
Randall McLaughlin II,feliz,depositando,220.61,N,170833.78999999995,1000
Randall Turner,feliz,sacando,458.4,N,170375.38999999996,1000
Randall Turner,feliz,depositando,1645.84,N,172021.22999999995,1000
Eugene Fahey,feliz,sacando,876.02,N,171145.20999999996,1000
Eugene Fahey,feliz,depositando,532.47,N,171677.67999999996,1000
Lavonda Hegmann,feliz,sacando,3067.71,N,168609.96999999997,1000
Lavonda Hegmann,feliz,depositando,878.78,N,169488.74999999997,1000
Ezra Osinski,feliz,sacando,1121.37,N,168367.37999999998,1000
Ezra Osinski,feliz,depositando,945.21,N,169312.58999999997,1000
Coleman Rohan,feliz,sacando,624.22,N,168688.36999999997,1000
Coleman Rohan,feliz,depositando,527.48,N,169215.84999999998,1000
Maurita O'Conner,feliz,sacando,3058.9,N,166156.94999999998,1000
Maurita O'Conner,feliz,depositando,1138.92,N,167295.87,1000
Dr. Terisa Metz,feliz,sacando,360.63,N,166935.24,1000
Dr. Terisa Metz,feliz,depositando,1477.53,N,168412.77,1000
Leo Powlowski,feliz,sacando,923.78,N,167488.99,1000
Leo Powlowski,feliz,depositando,1288.08,N,168777.06999999998,1000
Mrs. Toney Dare,feliz,sacando,2233.56,N,166543.50999999998,1000
Mrs. Toney Dare,feliz,depositando,1132.58,N,167676.08999999997,1000
Dr. Ezra Rempel,feliz,sacando,694.31,N,166981.77999999997,1000
Dr. Ezra Rempel,feliz,depositando,987.84,N,167969.61999999997,1000
Ms. Gilberto Orn,feliz,sacando,677.83,N,167291.78999999998,1000
Ms. Gilberto Orn,feliz,depositando,569.02,N,167860.80999999997,1000
Deetta Collins,feliz,sacando,2413.98,N,165446.82999999996,1000
Deetta Collins,feliz,depositando,1821.81,N,167268.63999999996,1000
Devona Frami,feliz,sacando,61.59,N,167207.04999999996,1000
Devona Frami,feliz,depositando,2506.0,N,169713.04999999996,1000
Shanna Schiller,feliz,sacando,2660.02,N,167053.02999999997,1000
Shanna Schiller,feliz,depositando,515.04,N,167568.06999999998,1000
Lowell Smitham,feliz,sacando,1942.7,N,165625.36999999997,1000
Lowell Smitham,feliz,depositando,1422.38,N,167047.74999999997,1000
Ms. Leroy Rolfson,feliz,sacando,1833.71,N,165214.03999999998,1000
Ms. Leroy Rolfson,feliz,depositando,3349.84,N,168563.87999999998,1000
Maynard Price,feliz,sacando,3087.11,N,165476.77,1000
Maynard Price,feliz,depositando,3424.95,N,168901.72,1000
Roscoe Heaney,feliz,sacando,1671.54,N,167230.18,1000
Roscoe Heaney,feliz,depositando,3981.44,N,171211.62,1000
Wiley Hauck,feliz,sacando,344.23,N,170867.38999999998,1000
Wiley Hauck,feliz,depositando,432.41,N,171299.8,1000
Ai Champlin,feliz,sacando,1741.73,N,169558.06999999998,1000
Ai Champlin,feliz,depositando,1255.51,N,170813.58,1000
Lucilla Collins,feliz,sacando,1136.68,N,169676.9,1000
Lucilla Collins,feliz,depositando,2589.12,N,172266.02,1000
Mrs. Gladis Koch,feliz,sacando,752.52,N,171513.5,1000
Mrs. Gladis Koch,feliz,depositando,325.77,N,171839.27,1000
Vicki Dach,feliz,sacando,1282.46,N,170556.81,1000
Vicki Dach,feliz,depositando,1997.47,N,172554.28,1000
Damien Price,feliz,sacando,2065.2,N,170489.08,1000
Damien Price,feliz,depositando,2567.14,N,173056.22,1000
Cathi Barton,feliz,sacando,1847.81,N,171208.41,1000
Cathi Barton,feliz,depositando,1032.93,N,172241.34,1000
Cecille Connelly,feliz,sacando,1366.69,N,170874.65,1000
Cecille Connelly,feliz,depositando,200.57,N,171075.22,1000
Ellsworth Kulas,feliz,sacando,574.64,N,170500.58,1000
Ellsworth Kulas,feliz,depositando,1989.11,N,172489.68999999997,1000
Walker Robel,feliz,sacando,2777.59,N,169712.09999999998,1000
Walker Robel,feliz,depositando,4183.03,N,173895.12999999998,1000
Peter Muller,feliz,sacando,1050.09,N,172845.03999999998,1000
Peter Muller,feliz,depositando,3002.27,N,175847.30999999997,1000
Moses Aufderhar,feliz,sacando,2847.54,N,172999.76999999996,1000
Moses Aufderhar,feliz,depositando,124.9,N,173124.66999999995,1000
Logan Rau IV,feliz,sacando,2254.18,N,170870.48999999996,1000
Logan Rau IV,feliz,depositando,1823.88,N,172694.36999999997,1000
Merrill Lebsack,feliz,sacando,2765.98,N,169928.38999999996,1000
Merrill Lebsack,feliz,depositando,3050.19,N,172978.57999999996,1000
Mr. Lewis Wiegand,feliz,sacando,2360.98,N,170617.59999999995,1000
Mr. Lewis Wiegand,feliz,depositando,3424.34,N,174041.93999999994,1000
Lavonia Lehner MD,feliz,sacando,2389.07,N,171652.86999999994,1000
Lavonia Lehner MD,feliz,depositando,2630.74,N,174283.60999999993,1000
Wyatt Dietrich PhD,feliz,sacando,1796.8,N,172486.80999999994,1000
Wyatt Dietrich PhD,feliz,depositando,3711.38,N,176198.18999999994,1000
Lorri Hand,feliz,sacando,656.73,N,175541.45999999993,1000
Lorri Hand,feliz,depositando,589.78,N,176131.23999999993,1000
Lonny Beer,feliz,sacando,1161.23,N,174970.00999999992,1000
Lonny Beer,feliz,depositando,3229.97,N,178199.97999999992,1000
Stanford Kunze,feliz,sacando,1864.54,N,176335.43999999992,1000
Stanford Kunze,feliz,depositando,500.0,N,176835.43999999992,1000
Kirby Trantow DVM,feliz,sacando,1133.26,N,175702.1799999999,1000
Kirby Trantow DVM,feliz,depositando,1782.55,N,177484.7299999999,1000
Kieth Abshire,feliz,sacando,1672.5,N,175812.2299999999,1000
Kieth Abshire,feliz,depositando,3264.31,N,179076.5399999999,1000
Isabelle Vandervort,feliz,sacando,1614.98,N,177461.55999999988,1000
Isabelle Vandervort,feliz,depositando,1420.31,N,178881.86999999988,1000
Mitchel Cassin,feliz,sacando,571.84,N,178310.02999999988,1000
Mitchel Cassin,feliz,depositando,280.91,N,178590.9399999999,1000
Lacy Grady,feliz,sacando,2514.32,N,176076.61999999988,1000
Lacy Grady,feliz,depositando,2481.27,N,178557.88999999987,1000
Robby Stiedemann DVM,feliz,sacando,2993.27,N,175564.61999999988,1000
Robby Stiedemann DVM,feliz,depositando,946.0,N,176510.61999999988,1000
Chelsea O'Hara,feliz,sacando,3004.92,N,173505.69999999987,1000
Chelsea O'Hara,feliz,depositando,2996.42,N,176502.11999999988,1000
Jene Vandervort PhD,feliz,sacando,2487.31,N,174014.80999999988,1000
Jene Vandervort PhD,feliz,depositando,1085.69,N,175100.49999999988,1000
Kenton Williamson,feliz,sacando,1116.06,N,173984.4399999999,1000
Kenton Williamson,feliz,depositando,3724.38,N,177708.8199999999,1000
Marcus Cruickshank,feliz,sacando,1462.41,N,176246.4099999999,1000
Marcus Cruickshank,feliz,depositando,3513.73,N,179760.1399999999,1000
Earle Homenick V,feliz,sacando,603.29,N,179156.8499999999,1000
Earle Homenick V,feliz,depositando,311.79,N,179468.6399999999,1000
Erich Stracke,feliz,sacando,205.08,N,179263.5599999999,1000
Erich Stracke,feliz,depositando,1713.19,N,180976.7499999999,1000
Chung Homenick,feliz,sacando,132.15,N,180844.59999999992,1000
Chung Homenick,feliz,depositando,1183.51,N,182028.10999999993,1000
Bradley Hodkiewicz,feliz,sacando,2257.74,N,179770.36999999994,1000
Bradley Hodkiewicz,feliz,depositando,2862.56,N,182632.92999999993,1000
Tamar Gibson,feliz,sacando,3027.95,N,179604.97999999992,1000
Tamar Gibson,feliz,depositando,1691.35,N,181296.32999999993,1000
Mason Kertzmann,feliz,sacando,563.33,N,180732.99999999994,1000
Mason Kertzmann,feliz,depositando,2470.7,N,183203.69999999995,1000
Spring Terry,feliz,sacando,2614.17,N,180589.52999999994,1000
Spring Terry,feliz,depositando,4170.6,N,184760.12999999995,1000
Shelley Boyle,feliz,sacando,1641.29,N,183118.83999999994,1000
Shelley Boyle,feliz,depositando,4173.93,N,187292.76999999993,1000
Herman Wisozk,feliz,sacando,2124.23,N,185168.53999999992,1000
Herman Wisozk,feliz,depositando,1797.52,N,186966.0599999999,1000
Theodora Hayes,feliz,sacando,666.71,N,186299.34999999992,1000
Theodora Hayes,feliz,depositando,2066.07,N,188365.41999999993,1000
Jen Turcotte,feliz,sacando,346.2,N,188019.2199999999,1000
Jen Turcotte,feliz,depositando,379.51,N,188398.72999999992,1000
Miss Nu Treutel,feliz,sacando,840.8,N,187557.92999999993,1000
Miss Nu Treutel,feliz,depositando,3355.13,N,190913.05999999994,1000
Bernard Lebsack,feliz,sacando,40.85,N,190872.20999999993,1000
Bernard Lebsack,feliz,depositando,681.43,N,191553.63999999993,1000
Adolfo Witting DVM,feliz,sacando,1080.87,N,190472.76999999993,1000
Adolfo Witting DVM,feliz,depositando,3860.14,N,194332.90999999995,1000
Marcus Jacobi DVM,feliz,sacando,2198.08,N,192134.82999999996,1000
Marcus Jacobi DVM,feliz,depositando,1819.06,N,193953.88999999996,1000
Kevin Romaguera,feliz,sacando,1760.61,N,192193.27999999997,1000
Kevin Romaguera,feliz,depositando,1620.56,N,193813.83999999997,1000
Mrs. Dennis Marks,feliz,sacando,419.97,N,193393.86999999997,1000
Mrs. Dennis Marks,feliz,depositando,3410.71,N,196804.57999999996,1000
Rudy Haley,feliz,sacando,581.88,N,196222.69999999995,1000
Rudy Haley,feliz,depositando,4182.03,N,200404.72999999995,1000
Rea Ritchie,feliz,sacando,2850.39,N,197554.33999999994,1000
Rea Ritchie,feliz,depositando,1430.9,N,198985.23999999993,1000
Erasmo Hayes,feliz,sacando,825.17,N,198160.06999999992,1000
Erasmo Hayes,feliz,depositando,3737.83,N,201897.8999999999,1000
Darcel Mraz,feliz,sacando,3018.72,N,198879.1799999999,1000
Darcel Mraz,feliz,depositando,3660.2,N,202539.37999999992,1000
Magda Heller DDS,feliz,sacando,944.55,N,201594.82999999993,1000
Magda Heller DDS,feliz,depositando,2190.86,N,203785.68999999992,1000
Rochell Rempel,feliz,sacando,683.75,N,203101.93999999992,1000
Rochell Rempel,feliz,depositando,2639.83,N,205741.7699999999,1000
Marisol Bosco,feliz,sacando,1955.81,N,203785.9599999999,1000
Marisol Bosco,feliz,depositando,2972.03,N,206757.9899999999,1000
Mrs. Theresia Parisian,feliz,sacando,2761.59,N,203996.3999999999,1000
Mrs. Theresia Parisian,feliz,depositando,648.4,N,204644.7999999999,1000
Margarett Parisian Jr.,feliz,sacando,1761.97,N,202882.8299999999,1000
Margarett Parisian Jr.,feliz,depositando,595.17,N,203477.9999999999,1000
Carmen Bechtelar,feliz,sacando,618.22,N,202859.7799999999,1000
Carmen Bechtelar,feliz,depositando,2315.5,N,205175.2799999999,1000
Earle Metz,feliz,sacando,568.53,N,204606.7499999999,1000
Earle Metz,feliz,depositando,1830.27,N,206437.0199999999,1000
Latoria Carter,feliz,sacando,708.0,N,205729.0199999999,1000
Latoria Carter,feliz,depositando,1959.07,N,207688.0899999999,1000
Meagan Champlin Jr.,feliz,sacando,902.83,N,206785.25999999992,1000
Meagan Champlin Jr.,feliz,depositando,1288.52,N,208073.7799999999,1000
Tamara Abernathy MD,feliz,sacando,3061.3,N,205012.47999999992,1000
Tamara Abernathy MD,feliz,depositando,4126.15,N,209138.62999999992,1000
Mr. Patience Predovic,feliz,sacando,2780.76,N,206357.8699999999,1000
Mr. Patience Predovic,feliz,depositando,2887.22,N,209245.0899999999,1000
Lamar Harris DDS,feliz,sacando,1781.64,N,207463.4499999999,1000
Lamar Harris DDS,feliz,depositando,801.26,N,208264.7099999999,1000
Irwin Swift,feliz,sacando,700.65,N,207564.0599999999,1000
Irwin Swift,feliz,depositando,305.9,N,207869.9599999999,1000
Jazmin Ziemann,feliz,sacando,839.35,N,207030.6099999999,1000
Jazmin Ziemann,feliz,depositando,1419.41,N,208450.0199999999,1000
Miss Janise Kilback,feliz,sacando,2133.48,N,206316.5399999999,1000
Miss Janise Kilback,feliz,depositando,157.3,N,206473.83999999988,1000
Miss Mirella Howe,feliz,sacando,451.81,N,206022.02999999988,1000
Miss Mirella Howe,feliz,depositando,2226.41,N,208248.4399999999,1000
Ronny Okuneva,feliz,sacando,2414.57,N,205833.86999999988,1000
Ronny Okuneva,feliz,depositando,67.4,N,205901.26999999987,1000
Myrtis Willms,feliz,sacando,2932.86,N,202968.4099999999,1000
Myrtis Willms,feliz,depositando,3468.67,N,206437.0799999999,1000
Andera Balistreri,feliz,sacando,2129.82,N,204307.2599999999,1000
Andera Balistreri,feliz,depositando,1559.94,N,205867.1999999999,1000
Tameika Gislason,feliz,sacando,768.85,N,205098.3499999999,1000
Tameika Gislason,feliz,depositando,651.63,N,205749.9799999999,1000
Cindi Mraz,feliz,sacando,593.47,N,205156.5099999999,1000
Cindi Mraz,feliz,depositando,769.02,N,205925.52999999988,1000
Macie Satterfield,feliz,sacando,1730.09,N,204195.4399999999,1000
Macie Satterfield,feliz,depositando,424.99,N,204620.42999999988,1000
Hue Price III,feliz,sacando,3021.22,N,201599.20999999988,1000
Hue Price III,feliz,depositando,3505.76,N,205104.96999999988,1000
Son O'Hara DVM,feliz,sacando,2258.54,N,202846.42999999988,1000
Son O'Hara DVM,feliz,depositando,1459.03,N,204305.45999999988,1000
Earle Lindgren MD,feliz,sacando,827.85,N,203477.60999999987,1000
Earle Lindgren MD,feliz,depositando,2381.67,N,205859.27999999988,1000
Tobias Bernier,feliz,sacando,967.54,N,204891.73999999987,1000
Tobias Bernier,feliz,depositando,370.73,N,205262.46999999988,1000
Emmie Nitzsche Jr.,feliz,sacando,356.13,N,204906.33999999988,1000
Emmie Nitzsche Jr.,feliz,depositando,1780.0,N,206686.33999999988,1000
Angla Feest PhD,feliz,sacando,2693.54,N,203992.79999999987,1000
Angla Feest PhD,feliz,depositando,405.7,N,204398.49999999988,1000
Noah Langosh,feliz,sacando,2625.23,N,201773.26999999987,1000
Noah Langosh,feliz,depositando,3964.34,N,205737.60999999987,1000
Santiago Hammes I,feliz,sacando,2748.38,N,202989.22999999986,1000
Santiago Hammes I,feliz,depositando,4208.27,N,207197.49999999985,1000
Justin Gutkowski,feliz,sacando,1057.36,N,206140.13999999987,1000
Justin Gutkowski,feliz,depositando,4038.5,N,210178.63999999987,1000
Miss Kendrick Macejkovic,feliz,sacando,797.46,N,209381.17999999988,1000
Miss Kendrick Macejkovic,feliz,depositando,4145.84,N,213527.01999999987,1000
Tambra McClure,feliz,sacando,1177.54,N,212349.47999999986,1000
Tambra McClure,feliz,depositando,3449.88,N,215799.35999999987,1000
Shayna Maggio,feliz,sacando,1932.83,N,213866.52999999988,1000
Shayna Maggio,feliz,depositando,2603.01,N,216469.5399999999,1000
Gregory Moore,feliz,sacando,2943.85,N,213525.6899999999,1000
Gregory Moore,feliz,depositando,3058.92,N,216584.6099999999,1000
Waldo Wunsch,feliz,sacando,1453.52,N,215131.0899999999,1000
Waldo Wunsch,feliz,depositando,1783.05,N,216914.1399999999,1000
Jorge O'Reilly,feliz,sacando,1203.91,N,215710.2299999999,1000
Jorge O'Reilly,feliz,depositando,713.12,N,216423.3499999999,1000
Gilma Lesch,feliz,sacando,2574.54,N,213848.80999999988,1000
Gilma Lesch,feliz,depositando,964.84,N,214813.64999999988,1000
Florentina Haley MD,feliz,sacando,2208.92,N,212604.72999999986,1000
Florentina Haley MD,feliz,depositando,3621.31,N,216226.03999999986,1000
Marvis Walter,feliz,sacando,142.72,N,216083.31999999986,1000
Marvis Walter,feliz,depositando,157.33,N,216240.64999999985,1000
Kyle Cremin,feliz,sacando,1617.03,N,214623.61999999985,1000
Kyle Cremin,feliz,depositando,926.69,N,215550.30999999985,1000
Maxwell Gerhold,feliz,sacando,3063.5,N,212486.80999999985,1000
Maxwell Gerhold,feliz,depositando,323.47,N,212810.27999999985,1000
Nathanial Mayer,feliz,sacando,948.15,N,211862.12999999986,1000
Nathanial Mayer,feliz,depositando,1974.86,N,213836.98999999985,1000
Jeanie Williamson,feliz,sacando,2904.05,N,210932.93999999986,1000
Jeanie Williamson,feliz,depositando,1933.97,N,212866.90999999986,1000
Dirk McKenzie V,feliz,sacando,2475.36,N,210391.54999999987,1000
Dirk McKenzie V,feliz,depositando,1421.46,N,211813.00999999986,1000
Miss Darrin Jakubowski,feliz,sacando,2125.42,N,209687.58999999985,1000
Miss Darrin Jakubowski,feliz,depositando,4182.94,N,213870.52999999985,1000
Rueben Hansen,feliz,sacando,219.52,N,213651.00999999986,1000
Rueben Hansen,feliz,depositando,3278.17,N,216929.17999999988,1000
Hye Nitzsche V,feliz,sacando,1092.74,N,215836.4399999999,1000
Hye Nitzsche V,feliz,depositando,2369.96,N,218206.39999999988,1000
Renaldo Jerde,feliz,sacando,2492.64,N,215713.75999999986,1000
Renaldo Jerde,feliz,depositando,3369.75,N,219083.50999999986,1000
Elise Spencer,feliz,sacando,1299.71,N,217783.79999999987,1000
Elise Spencer,feliz,depositando,3467.87,N,221251.66999999987,1000
Scott Nicolas,feliz,sacando,2857.39,N,218394.27999999985,1000
Scott Nicolas,feliz,depositando,2806.32,N,221200.59999999986,1000
Alisha Schaefer,feliz,sacando,2651.07,N,218549.52999999985,1000
Alisha Schaefer,feliz,depositando,3660.69,N,222210.21999999986,1000
Elvin Grant,feliz,sacando,698.43,N,221511.78999999986,1000
Elvin Grant,feliz,depositando,3863.74,N,225375.52999999985,1000
Vertie Paucek,feliz,sacando,1760.72,N,223614.80999999985,1000
Vertie Paucek,feliz,depositando,3621.88,N,227236.68999999986,1000
Calandra Legros DVM,feliz,sacando,1392.29,N,225844.39999999985,1000
Calandra Legros DVM,feliz,depositando,618.68,N,226463.07999999984,1000
Cary Mills,feliz,sacando,2861.21,N,223601.86999999985,1000
Cary Mills,feliz,depositando,3687.72,N,227289.58999999985,1000
Richie Legros,feliz,sacando,2787.25,N,224502.33999999985,1000
Richie Legros,feliz,depositando,644.38,N,225146.71999999986,1000
Ingeborg Altenwerth,feliz,sacando,1531.54,N,223615.17999999985,1000
Ingeborg Altenwerth,feliz,depositando,199.76,N,223814.93999999986,1000
Neville Harris,feliz,sacando,2642.6,N,221172.33999999985,1000
Neville Harris,feliz,depositando,640.51,N,221812.84999999986,1000
Nathanael Dooley,feliz,sacando,2606.38,N,219206.46999999986,1000
Nathanael Dooley,feliz,depositando,2278.4,N,221484.86999999985,1000
David Koch IV,feliz,sacando,2235.36,N,219249.50999999986,1000
David Koch IV,feliz,depositando,4219.04,N,223468.54999999987,1000
Wallace Weimann,feliz,sacando,1418.79,N,222049.75999999986,1000
Wallace Weimann,feliz,depositando,2846.2,N,224895.95999999988,1000
Mrs. Gidget Dare,feliz,sacando,1657.7,N,223238.25999999986,1000
Mrs. Gidget Dare,feliz,depositando,3177.9,N,226416.15999999986,1000
Adrien Marks,feliz,sacando,3067.04,N,223349.11999999985,1000
Adrien Marks,feliz,depositando,4053.49,N,227402.60999999984,1000
Denis Daniel,feliz,sacando,1550.31,N,225852.29999999984,1000
Denis Daniel,feliz,depositando,2507.73,N,228360.02999999985,1000
Miss Shaniqua Bednar,feliz,sacando,568.22,N,227791.80999999985,1000
Miss Shaniqua Bednar,feliz,depositando,3952.85,N,231744.65999999986,1000
Adolfo Crooks MD,feliz,sacando,478.21,N,231266.44999999987,1000
Adolfo Crooks MD,feliz,depositando,2177.49,N,233443.93999999986,1000
Melvin Fisher,feliz,sacando,122.73,N,233321.20999999985,1000
Melvin Fisher,feliz,depositando,969.31,N,234290.51999999984,1000
Giovanni Balistreri DVM,feliz,sacando,2361.55,N,231928.96999999986,1000
Giovanni Balistreri DVM,feliz,depositando,2789.32,N,234718.28999999986,1000
Elisha Little,feliz,sacando,1014.27,N,233704.01999999987,1000
Elisha Little,feliz,depositando,3074.26,N,236778.27999999988,1000
Delois Stokes,feliz,sacando,2355.21,N,234423.0699999999,1000
Delois Stokes,feliz,depositando,1479.73,N,235902.7999999999,1000
Veronica Murphy,feliz,sacando,2817.0,N,233085.7999999999,1000
Veronica Murphy,feliz,depositando,3421.17,N,236506.9699999999,1000
Taunya Kiehn,feliz,sacando,2681.18,N,233825.78999999992,1000
Taunya Kiehn,feliz,depositando,3974.5,N,237800.28999999992,1000
Mrs. Antoine Schuppe,feliz,sacando,2997.39,N,234802.8999999999,1000
Mrs. Antoine Schuppe,feliz,depositando,2836.23,N,237639.12999999992,1000
Delmer White Jr.,feliz,sacando,788.79,N,236850.3399999999,1000
Delmer White Jr.,feliz,depositando,331.42,N,237181.75999999992,1000
Azucena Bartell,feliz,sacando,1609.53,N,235572.22999999992,1000
Azucena Bartell,feliz,depositando,2281.87,N,237854.09999999992,1000
Michel Williamson,feliz,sacando,2809.15,N,235044.94999999992,1000
Michel Williamson,feliz,depositando,1297.58,N,236342.5299999999,1000
Iola Swift DVM,feliz,sacando,2034.86,N,234307.66999999993,1000
Iola Swift DVM,feliz,depositando,3206.67,N,237514.33999999994,1000
Myron Bahringer,feliz,sacando,3123.96,N,234390.37999999995,1000
Myron Bahringer,feliz,depositando,592.06,N,234982.43999999994,1000
Claudio Kovacek,feliz,sacando,341.1,N,234641.33999999994,1000
Claudio Kovacek,feliz,depositando,2127.28,N,236768.61999999994,1000
Ms. Floy Rolfson,feliz,sacando,2525.18,N,234243.43999999994,1000
Ms. Floy Rolfson,feliz,depositando,4069.97,N,238313.40999999995,1000
Gertude King II,feliz,sacando,2.26,N,238311.14999999994,1000
Gertude King II,feliz,depositando,4673.88,N,242985.02999999994,1000
Giuseppe Prohaska,feliz,sacando,2212.48,N,240772.54999999993,1000
Giuseppe Prohaska,feliz,depositando,567.63,N,241340.17999999993,1000
Mrs. Brad Pouros,feliz,sacando,687.92,N,240652.25999999992,1000
Mrs. Brad Pouros,feliz,depositando,2858.44,N,243510.69999999992,1000
Lynwood Ortiz,feliz,sacando,2322.98,N,241187.7199999999,1000
Lynwood Ortiz,feliz,depositando,648.81,N,241836.5299999999,1000
Rickie Ankunding,feliz,sacando,804.34,N,241032.18999999992,1000
Rickie Ankunding,feliz,depositando,3341.55,N,244373.7399999999,1000
Monet Crooks,feliz,sacando,2689.69,N,241684.0499999999,1000
Monet Crooks,feliz,depositando,3257.89,N,244941.93999999992,1000
Dr. Zackary Okuneva,feliz,sacando,1122.69,N,243819.2499999999,1000
Dr. Zackary Okuneva,feliz,depositando,1948.26,N,245767.50999999992,1000
Shirley Fisher,feliz,sacando,2398.01,N,243369.4999999999,1000
Shirley Fisher,feliz,depositando,3288.86,N,246658.3599999999,1000
Heide Langosh,feliz,sacando,647.87,N,246010.4899999999,1000
Heide Langosh,feliz,depositando,4119.5,N,250129.9899999999,1000
Sabina Price,feliz,sacando,2734.59,N,247395.3999999999,1000
Sabina Price,feliz,depositando,2211.36,N,249606.7599999999,1000
Fausto Torphy MD,feliz,sacando,2802.18,N,246804.5799999999,1000
Fausto Torphy MD,feliz,depositando,4038.24,N,250842.8199999999,1000
Alvera Schneider,feliz,sacando,1042.52,N,249800.2999999999,1000
Alvera Schneider,feliz,depositando,3944.34,N,253744.6399999999,1000
Dorthy Schinner,feliz,sacando,1598.38,N,252146.2599999999,1000
Dorthy Schinner,feliz,depositando,1876.05,N,254022.30999999988,1000
Rupert Wyman,feliz,sacando,2638.09,N,251384.21999999988,1000
Rupert Wyman,feliz,depositando,3168.2,N,254552.4199999999,1000
Mr. Shemika Abbott,feliz,sacando,1227.36,N,253325.0599999999,1000
Mr. Shemika Abbott,feliz,depositando,3892.16,N,257217.2199999999,1000
Henry Carter,feliz,sacando,1469.91,N,255747.3099999999,1000
Henry Carter,feliz,depositando,979.93,N,256727.2399999999,1000
Ralph Bode,feliz,sacando,1587.68,N,255139.5599999999,1000
