nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Sung Sporer IV,feliz,depositando,4772.9,N,646559.1399999999,100
Miss Christia O'Hara,feliz,sacando,12266.55,N,634292.5899999999,100
Miss Christia O'Hara,feliz,depositando,47995.64,N,682288.2299999999,100
Shad Bauch,feliz,sacando,47581.65,N,634706.5799999998,100
Shad Bauch,feliz,depositando,65116.21,N,699822.7899999998,100
Randall Dach,feliz,sacando,9638.08,N,690184.7099999998,100
Randall Dach,feliz,depositando,86565.98,N,776750.6899999998,100
Mr. Gavin Barton,feliz,sacando,45779.55,N,730971.1399999998,100
Mr. Gavin Barton,feliz,depositando,45797.72,N,776768.8599999998,100
Mr. Gricelda Ledner,feliz,sacando,79898.95,N,696869.9099999998,100
Mr. Gricelda Ledner,feliz,depositando,76374.6,N,773244.5099999998,100
Isidra Emmerich,feliz,sacando,76305.31,N,696939.1999999997,100
Isidra Emmerich,feliz,depositando,40222.39,N,737161.5899999997,100
Creola Ward III,feliz,sacando,71684.28,N,665477.3099999997,100
Creola Ward III,feliz,depositando,15677.63,N,681154.9399999997,100
Ms. Allyson Hansen,feliz,sacando,69527.04,N,611627.8999999997,100
Ms. Allyson Hansen,feliz,depositando,50221.22,N,661849.1199999996,100
Shemeka Cassin,feliz,sacando,46991.23,N,614857.8899999997,100
Shemeka Cassin,feliz,depositando,65503.26,N,680361.1499999997,100
Leopoldo Ebert MD,feliz,sacando,20153.74,N,660207.4099999997,100
Leopoldo Ebert MD,feliz,depositando,107801.25,N,768008.6599999997,100
Lester Price,feliz,sacando,53875.64,N,714133.0199999997,100
Lester Price,feliz,depositando,69734.85,N,783867.8699999996,100
Sheldon Hartmann,feliz,sacando,82717.99,N,701149.8799999997,100
Sheldon Hartmann,feliz,depositando,32672.5,N,733822.3799999997,100
Deon Jast,feliz,sacando,45159.94,N,688662.4399999997,100
Deon Jast,feliz,depositando,101622.28,N,790284.7199999997,100
Dorla Blick,feliz,sacando,136377.05,N,653907.6699999997,100
Dorla Blick,feliz,depositando,137410.86,N,791318.5299999997,100
Miss Numbers Wisozk,feliz,sacando,87079.76,N,704238.7699999997,100
Miss Numbers Wisozk,feliz,depositando,139199.08,N,843437.8499999996,100
Kizzie Jakubowski,feliz,sacando,3573.97,N,839863.8799999997,100
Kizzie Jakubowski,feliz,depositando,82648.81,N,922512.6899999997,100
Vernon Kub III,feliz,sacando,119407.81,N,803104.8799999997,100
Vernon Kub III,feliz,depositando,7381.79,N,810486.6699999997,100
Mrs. Angla Pacocha,feliz,sacando,66311.07,N,744175.5999999996,100
Mrs. Angla Pacocha,feliz,depositando,56496.75,N,800672.3499999996,100
Priscilla Pagac,feliz,sacando,40711.99,N,759960.3599999996,100
Priscilla Pagac,feliz,depositando,38737.09,N,798697.4499999996,100
Mrs. Chasidy Hoeger,feliz,sacando,30182.09,N,768515.3599999996,100
Mrs. Chasidy Hoeger,feliz,depositando,9541.42,N,778056.7799999997,100
Jordan Dietrich PhD,feliz,sacando,103519.78,N,674536.9999999997,100
Jordan Dietrich PhD,feliz,depositando,76828.64,N,751365.6399999997,100
Hiedi Williamson,feliz,sacando,85335.0,N,666030.6399999997,100
Hiedi Williamson,feliz,depositando,53801.17,N,719831.8099999997,100
Star Lakin II,feliz,sacando,85920.8,N,633911.0099999997,100
Star Lakin II,feliz,depositando,145667.13,N,779578.1399999997,100
Zina Waters II,feliz,sacando,118631.96,N,660946.1799999997,100
Zina Waters II,feliz,depositando,94353.35,N,755299.5299999997,100
Santo Bahringer,feliz,sacando,93338.43,N,661961.0999999996,100
Santo Bahringer,feliz,depositando,28938.57,N,690899.6699999996,100
Lura Boyle,feliz,sacando,42707.57,N,648192.0999999996,100
Lura Boyle,feliz,depositando,29366.92,N,677559.0199999997,100
Lakeesha Kuhlman,feliz,sacando,54032.34,N,623526.6799999997,100
Lakeesha Kuhlman,feliz,depositando,35539.61,N,659066.2899999997,100
Ericka Turner V,feliz,sacando,97581.04,N,561485.2499999997,100
Ericka Turner V,feliz,depositando,90390.3,N,651875.5499999997,100
Joycelyn Streich,feliz,sacando,14597.36,N,637278.1899999997,100
Joycelyn Streich,feliz,depositando,60781.69,N,698059.8799999997,100
Lucretia Adams,feliz,sacando,15640.84,N,682419.0399999997,100
Lucretia Adams,feliz,depositando,34583.45,N,717002.4899999996,100
Dr. Jamar Gusikowski,feliz,sacando,66820.72,N,650181.7699999997,100
Dr. Jamar Gusikowski,feliz,depositando,45099.74,N,695281.5099999997,100
Latesha Koelpin,feliz,sacando,82613.01,N,612668.4999999997,100
Latesha Koelpin,feliz,depositando,30882.26,N,643550.7599999997,100
Jarrod Schaden,feliz,sacando,79827.53,N,563723.2299999996,100
Jarrod Schaden,feliz,depositando,70042.3,N,633765.5299999997,100
Eliseo Kutch,feliz,sacando,96233.87,N,537531.6599999997,100
Eliseo Kutch,feliz,depositando,91548.72,N,629080.3799999997,100
Lashawn White,feliz,sacando,17063.92,N,612016.4599999996,100
Lashawn White,feliz,depositando,109073.01,N,721089.4699999996,100
Avelina Feest IV,feliz,sacando,112467.47,N,608621.9999999997,100
Avelina Feest IV,feliz,depositando,170510.32,N,779132.3199999996,100
Ronald Mohr DVM,feliz,sacando,87358.51,N,691773.8099999996,100
Ronald Mohr DVM,feliz,depositando,107650.23,N,799424.0399999996,100
Celsa Cartwright,feliz,sacando,51655.73,N,747768.3099999996,100
Celsa Cartwright,feliz,depositando,20423.31,N,768191.6199999996,100
Dawna Abshire,feliz,sacando,84871.59,N,683320.0299999997,100
Dawna Abshire,feliz,depositando,126569.0,N,809889.0299999997,100
Mrs. Malcom Brown,feliz,sacando,152703.79,N,657185.2399999996,100
Mrs. Malcom Brown,feliz,depositando,89037.75,N,746222.9899999996,100
Malcom Cronin,feliz,sacando,131482.7,N,614740.2899999996,100
Malcom Cronin,feliz,depositando,62463.18,N,677203.4699999996,100
Israel Hayes,feliz,sacando,57477.5,N,619725.9699999996,100
Israel Hayes,feliz,depositando,149121.54,N,768847.5099999997,100
Dr. Bruce Bayer,feliz,sacando,87478.94,N,681368.5699999996,100
Dr. Bruce Bayer,feliz,depositando,9135.06,N,690503.6299999997,100
Antonia Erdman,feliz,sacando,6902.69,N,683600.9399999997,100
Antonia Erdman,feliz,depositando,82345.36,N,765946.2999999997,100
Levi Metz,feliz,sacando,75539.52,N,690406.7799999997,100
Levi Metz,feliz,depositando,7995.87,N,698402.6499999997,100
Humberto Stroman,feliz,sacando,63386.78,N,635015.8699999996,100
Humberto Stroman,feliz,depositando,81070.32,N,716086.1899999997,100
Elsie Batz,feliz,sacando,45022.67,N,671063.5199999997,100
Elsie Batz,feliz,depositando,37559.81,N,708623.3299999996,100
Wendell Purdy,feliz,sacando,31978.65,N,676644.6799999996,100
Wendell Purdy,feliz,depositando,25558.09,N,702202.7699999996,100
Miss Nisha Hand,feliz,sacando,105586.04,N,596616.7299999995,100
Miss Nisha Hand,feliz,depositando,128066.54,N,724683.2699999996,100
Harlan Wehner,feliz,sacando,18593.7,N,706089.5699999996,100
Harlan Wehner,feliz,depositando,118197.14,N,824286.7099999996,100
Rolland Stehr,feliz,sacando,48155.48,N,776131.2299999996,100
Rolland Stehr,feliz,depositando,74027.23,N,850158.4599999996,100
Maryellen Sipes,feliz,sacando,43922.27,N,806236.1899999996,100
Maryellen Sipes,feliz,depositando,44021.58,N,850257.7699999996,100
Juan Considine,feliz,sacando,20650.17,N,829607.5999999995,100
Juan Considine,feliz,depositando,7686.87,N,837294.4699999995,100
Audra Pfeffer,feliz,sacando,9176.16,N,828118.3099999995,100
Audra Pfeffer,feliz,depositando,35786.95,N,863905.2599999994,100
Dr. Goldie Haag,feliz,sacando,9042.76,N,854862.4999999994,100
Dr. Goldie Haag,feliz,depositando,6365.61,N,861228.1099999994,100
Stephen Beatty,paciente,aguardando,103385.9,N,861228.1099999994,100
Stephen Beatty,paciente,sacando,103385.9,N,757842.2099999994,100
Stephen Beatty,feliz,depositando,42290.13,N,800132.3399999994,100
Micheal Maggio,paciente,aguardando,107206.67,N,800132.3399999994,100
Micheal Maggio,paciente,sacando,107206.67,N,692925.6699999993,100
Micheal Maggio,feliz,depositando,125044.19,N,817969.8599999994,100
Kalyn Skiles,paciente,aguardando,71929.24,N,817969.8599999994,100
Kalyn Skiles,paciente,sacando,71929.24,N,746040.6199999994,100
Kalyn Skiles,feliz,depositando,133933.49,N,879974.1099999994,100
Kari Waters,paciente,aguardando,54233.33,N,879974.1099999994,100
Kari Waters,paciente,sacando,54233.33,N,825740.7799999994,100
Kari Waters,feliz,depositando,32856.76,N,858597.5399999995,100
Mitchel Lebsack,paciente,aguardando,86444.44,N,858597.5399999995,100
Mitchel Lebsack,paciente,sacando,86444.44,N,772153.0999999994,100
Mitchel Lebsack,feliz,depositando,64635.22,N,836788.3199999994,100
Lashawna Trantow DVM,paciente,aguardando,114192.48,N,836788.3199999994,100
Lashawna Trantow DVM,paciente,sacando,114192.48,N,722595.8399999994,100
Lashawna Trantow DVM,feliz,depositando,85633.16,N,808228.9999999994,100
Mrs. Stella Schaden,paciente,aguardando,86757.85,N,808228.9999999994,100
Mrs. Stella Schaden,paciente,sacando,86757.85,N,721471.1499999994,100
Mrs. Stella Schaden,feliz,depositando,135385.75,N,856856.8999999994,100
Mrs. Jaime Sipes,paciente,aguardando,71838.31,N,856856.8999999994,100
Mrs. Jaime Sipes,paciente,sacando,71838.31,N,785018.5899999994,100
Mrs. Jaime Sipes,feliz,depositando,49765.79,N,834784.3799999994,100
Tianna Altenwerth MD,paciente,aguardando,66368.09,N,834784.3799999994,100
Tianna Altenwerth MD,paciente,sacando,66368.09,N,768416.2899999995,100
Tianna Altenwerth MD,feliz,depositando,51000.76,N,819417.0499999995,100
Meg Lowe,paciente,aguardando,44238.96,N,819417.0499999995,100
Meg Lowe,paciente,sacando,44238.96,N,775178.0899999995,100
Meg Lowe,feliz,depositando,54394.85,N,829572.9399999995,100
Ms. Megan Hills,paciente,aguardando,58420.63,N,829572.9399999995,100
Ms. Megan Hills,paciente,sacando,58420.63,N,771152.3099999995,100
Ms. Megan Hills,feliz,depositando,117113.17,N,888265.4799999995,100
Ms. Faustino Deckow,paciente,aguardando,76686.51,N,888265.4799999995,100
Ms. Faustino Deckow,paciente,sacando,76686.51,N,811578.9699999995,100
Ms. Faustino Deckow,feliz,depositando,896.23,N,812475.1999999995,100
Genna Lynch,paciente,aguardando,95587.56,N,812475.1999999995,100
Genna Lynch,paciente,sacando,95587.56,N,716887.6399999994,100
Genna Lynch,feliz,depositando,136849.78,N,853737.4199999995,100
Darcy Corwin DVM,paciente,aguardando,58832.72,N,853737.4199999995,100
Darcy Corwin DVM,paciente,sacando,58832.72,N,794904.6999999995,100
Darcy Corwin DVM,feliz,depositando,21674.22,N,816578.9199999995,100
Dana Considine,feliz,sacando,6791.39,N,809787.5299999994,100
Dana Considine,feliz,depositando,7673.38,N,817460.9099999995,100
Roseann Weber,feliz,sacando,40629.89,N,776831.0199999994,100
Roseann Weber,feliz,depositando,14155.51,N,790986.5299999994,100
Mrs. Mason Bayer,feliz,sacando,9292.31,N,781694.2199999994,100
Mrs. Mason Bayer,feliz,depositando,28142.53,N,809836.7499999994,100
Rheba Koch,feliz,sacando,39302.69,N,770534.0599999994,100
Rheba Koch,feliz,depositando,8398.14,N,778932.1999999994,100
Daniel Cartwright,feliz,sacando,6035.62,N,772896.5799999994,100
Daniel Cartwright,feliz,depositando,17154.11,N,790050.6899999994,100
Felix O'Hara,feliz,sacando,44201.79,N,745848.8999999993,100
Felix O'Hara,feliz,depositando,30105.67,N,775954.5699999994,100
Carter Mosciski,feliz,sacando,14008.1,N,761946.4699999994,100
Carter Mosciski,feliz,depositando,43259.35,N,805205.8199999994,100
Ruben Crooks,feliz,sacando,41741.82,N,763463.9999999994,100
Ruben Crooks,feliz,depositando,56342.27,N,819806.2699999994,100
Lindsay Rempel,feliz,sacando,41900.09,N,777906.1799999995,100
Lindsay Rempel,feliz,depositando,35774.54,N,813680.7199999995,100
Latisha Satterfield V,feliz,sacando,36920.13,N,776760.5899999995,100
Latisha Satterfield V,feliz,depositando,47320.9,N,824081.4899999995,100
Lauran Hamill,feliz,sacando,75429.03,N,748652.4599999995,100
Lauran Hamill,feliz,depositando,15083.09,N,763735.5499999995,100
Darwin Pouros,feliz,sacando,28766.79,N,734968.7599999994,100
Darwin Pouros,feliz,depositando,80075.62,N,815044.3799999994,100
Bianca Langworth Sr.,feliz,sacando,86181.46,N,728862.9199999995,100
Bianca Langworth Sr.,feliz,depositando,39593.87,N,768456.7899999995,100
Dr. Lionel Raynor,feliz,sacando,113416.29,N,655040.4999999994,100
Dr. Lionel Raynor,feliz,depositando,36299.69,N,691340.1899999995,100
Ira Daniel,feliz,sacando,66973.84,N,624366.3499999995,100
Ira Daniel,feliz,depositando,113749.37,N,738115.7199999995,100
Genaro Luettgen,feliz,sacando,108710.01,N,629405.7099999995,100
Genaro Luettgen,feliz,depositando,60456.55,N,689862.2599999995,100
Ira Daniel,feliz,sacando,288546.51,N,401315.74999999953,100
Ira Daniel,feliz,depositando,96384.93,N,497700.6799999995,100
Dr. Lionel Raynor,feliz,sacando,255345.29,N,242355.38999999952,100
Dr. Lionel Raynor,feliz,depositando,7409.88,N,249765.26999999952,100
Darwin Pouros,feliz,sacando,13678.72,N,236086.54999999952,100
Darwin Pouros,feliz,depositando,117560.52,N,353647.06999999954,100
Lauran Hamill,feliz,sacando,214130.61,N,139516.45999999956,100
Lauran Hamill,feliz,depositando,254067.12,N,393583.57999999955,100
Latisha Satterfield V,feliz,sacando,47988.9,N,345594.6799999995,100
Latisha Satterfield V,feliz,depositando,38827.6,N,384422.2799999995,100
Lindsay Rempel,feliz,sacando,109759.07,N,274663.2099999995,100
Lindsay Rempel,feliz,depositando,159452.88,N,434116.0899999995,100
Ruben Crooks,feliz,sacando,78431.11,N,355684.9799999995,100
Ruben Crooks,feliz,depositando,308288.17,N,663973.1499999994,100
Carter Mosciski,feliz,sacando,212181.67,N,451791.4799999994,100
Carter Mosciski,feliz,depositando,54364.02,N,506155.4999999994,100
Felix O'Hara,feliz,sacando,110648.3,N,395507.19999999943,100
Felix O'Hara,feliz,depositando,268014.04,N,663521.2399999994,100
Daniel Cartwright,feliz,sacando,211261.81,N,452259.4299999994,100
Daniel Cartwright,feliz,depositando,241275.4,N,693534.8299999994,100
Rheba Koch,feliz,sacando,265061.22,N,428473.6099999994,100
Rheba Koch,feliz,depositando,184060.6,N,612534.2099999994,100
Mrs. Mason Bayer,feliz,sacando,107735.2,N,504799.00999999937,100
Mrs. Mason Bayer,feliz,depositando,85524.95,N,590323.9599999994,100
Roseann Weber,feliz,sacando,104194.83,N,486129.12999999936,100
Roseann Weber,feliz,depositando,191758.96,N,677888.0899999994,100
Dana Considine,feliz,sacando,47111.34,N,630776.7499999994,100
Dana Considine,feliz,depositando,220407.64,N,851184.3899999994,100
Darcy Corwin DVM,feliz,sacando,291512.6,N,559671.7899999995,100
Darcy Corwin DVM,feliz,depositando,291537.39,N,851209.1799999995,100
Genna Lynch,feliz,sacando,104156.94,N,747052.2399999995,100
Genna Lynch,feliz,depositando,215355.89,N,962408.1299999995,100
Ms. Faustino Deckow,feliz,sacando,20935.17,N,941472.9599999995,100
Ms. Faustino Deckow,feliz,depositando,158787.08,N,1100260.0399999996,100
Ms. Megan Hills,feliz,sacando,317050.84,N,783209.1999999995,100
Ms. Megan Hills,feliz,depositando,121946.74,N,905155.9399999995,100
Meg Lowe,feliz,sacando,75289.89,N,829866.0499999995,100
Meg Lowe,feliz,depositando,317892.45,N,1147758.4999999995,100
Tianna Altenwerth MD,feliz,sacando,148982.31,N,998776.1899999995,100
Tianna Altenwerth MD,feliz,depositando,67257.06,N,1066033.2499999995,100
Mrs. Jaime Sipes,feliz,sacando,63442.05,N,1002591.1999999995,100
Mrs. Jaime Sipes,feliz,depositando,250263.58,N,1252854.7799999996,100
Mrs. Stella Schaden,feliz,sacando,186853.24,N,1066001.5399999996,100
Mrs. Stella Schaden,feliz,depositando,263943.71,N,1329945.2499999995,100
Lashawna Trantow DVM,feliz,sacando,221650.15,N,1108295.0999999996,100
Lashawna Trantow DVM,feliz,depositando,317928.96,N,1426224.0599999996,100
Mitchel Lebsack,feliz,sacando,271858.34,N,1154365.7199999995,100
Mitchel Lebsack,feliz,depositando,207909.94,N,1362275.6599999995,100
Kari Waters,feliz,sacando,238557.1,N,1123718.5599999994,100
Kari Waters,feliz,depositando,358285.16,N,1482003.7199999993,100
Kalyn Skiles,feliz,sacando,302436.01,N,1179567.7099999993,100
Kalyn Skiles,feliz,depositando,382400.7,N,1561968.4099999992,100
Micheal Maggio,feliz,sacando,253641.65,N,1308326.7599999993,100
Micheal Maggio,feliz,depositando,106230.23,N,1414556.9899999993,100
Stephen Beatty,feliz,sacando,109078.82,N,1305478.1699999992,100
Stephen Beatty,feliz,depositando,12426.43,N,1317904.5999999992,100
Dr. Goldie Haag,feliz,sacando,165869.92,N,1152034.6799999992,100
Dr. Goldie Haag,feliz,depositando,1326.75,N,1153361.4299999992,100
Audra Pfeffer,feliz,sacando,290721.17,N,862640.2599999993,100
Audra Pfeffer,feliz,depositando,108742.96,N,971383.2199999993,100
Juan Considine,feliz,sacando,235248.92,N,736134.2999999992,100
Juan Considine,feliz,depositando,36794.84,N,772929.1399999992,100
Maryellen Sipes,feliz,sacando,88973.21,N,683955.9299999992,100
Maryellen Sipes,feliz,depositando,42905.47,N,726861.3999999992,100
Juan Considine,feliz,sacando,108016.49,N,618844.9099999992,100
Juan Considine,feliz,depositando,167877.77,N,786722.6799999992,100
Audra Pfeffer,feliz,sacando,355155.55,N,431567.12999999925,100
Audra Pfeffer,feliz,depositando,394789.44,N,826356.5699999993,100
Dr. Goldie Haag,feliz,sacando,373064.37,N,453292.19999999925,100
Dr. Goldie Haag,feliz,depositando,241390.06,N,694682.2599999993,100
Stephen Beatty,feliz,sacando,479236.06,N,215446.1999999993,100
Stephen Beatty,feliz,depositando,428835.26,N,644281.4599999993,100
Micheal Maggio,feliz,sacando,417678.3,N,226603.15999999928,100
Micheal Maggio,feliz,depositando,401999.89,N,628603.0499999993,100
Kalyn Skiles,feliz,sacando,508058.6,N,120544.44999999937,100
Kalyn Skiles,feliz,depositando,523029.02,N,643573.4699999994,100
Kari Waters,feliz,sacando,476215.6,N,167357.8699999994,100
Kari Waters,feliz,depositando,602886.76,N,770244.6299999994,100
Mitchel Lebsack,feliz,sacando,250429.59,N,519815.03999999946,100
Mitchel Lebsack,feliz,depositando,423476.47,N,943291.5099999994,100
Lashawna Trantow DVM,feliz,sacando,124536.23,N,818755.2799999994,100
Lashawna Trantow DVM,feliz,depositando,453706.62,N,1272461.8999999994,100
Mrs. Stella Schaden,feliz,sacando,382829.57,N,889632.3299999994,100
Mrs. Stella Schaden,feliz,depositando,562438.85,N,1452071.1799999992,100
Mrs. Jaime Sipes,feliz,sacando,478494.18,N,973576.9999999993,100
Mrs. Jaime Sipes,feliz,depositando,328597.27,N,1302174.2699999993,100
Tianna Altenwerth MD,feliz,sacando,80551.39,N,1221622.8799999994,100
Tianna Altenwerth MD,feliz,depositando,246487.25,N,1468110.1299999994,100
Meg Lowe,feliz,sacando,393896.66,N,1074213.4699999995,100
Meg Lowe,feliz,depositando,403067.9,N,1477281.3699999996,100
Ms. Megan Hills,feliz,sacando,89442.31,N,1387839.0599999996,100
Ms. Megan Hills,feliz,depositando,13723.65,N,1401562.7099999995,100
Ms. Faustino Deckow,feliz,sacando,385783.56,N,1015779.1499999994,100
Ms. Faustino Deckow,feliz,depositando,77734.37,N,1093513.5199999996,100
Genna Lynch,feliz,sacando,351129.35,N,742384.1699999996,100
Genna Lynch,feliz,depositando,132612.47,N,874996.6399999995,100
Darcy Corwin DVM,feliz,sacando,122932.2,N,752064.4399999996,100
Darcy Corwin DVM,feliz,depositando,8361.05,N,760425.4899999996,100
Dana Considine,feliz,sacando,121596.74,N,638828.7499999997,100
Dana Considine,feliz,depositando,381797.59,N,1020626.3399999996,100
Roseann Weber,feliz,sacando,26788.07,N,993838.2699999997,100
Roseann Weber,feliz,depositando,265952.21,N,1259790.4799999997,100
Mrs. Mason Bayer,feliz,sacando,42072.1,N,1217718.3799999997,100
Mrs. Mason Bayer,feliz,depositando,142602.9,N,1360321.2799999996,100
Rheba Koch,feliz,sacando,20092.64,N,1340228.6399999997,100
Rheba Koch,feliz,depositando,222065.1,N,1562293.7399999998,100
Daniel Cartwright,feliz,sacando,20141.41,N,1542152.3299999998,100
Daniel Cartwright,feliz,depositando,160910.78,N,1703063.1099999999,100
Felix O'Hara,feliz,sacando,14377.01,N,1688686.0999999999,100
Felix O'Hara,feliz,depositando,252150.04,N,1940836.14,100
Carter Mosciski,feliz,sacando,182535.33,N,1758300.8099999998,100
Carter Mosciski,feliz,depositando,34979.47,N,1793280.2799999998,100
Ruben Crooks,feliz,sacando,173997.92,N,1619282.3599999999,100
Ruben Crooks,feliz,depositando,54325.0,N,1673607.3599999999,100
Lindsay Rempel,feliz,sacando,784.83,N,1672822.5299999998,100
Lindsay Rempel,feliz,depositando,30783.21,N,1703605.7399999998,100
Latisha Satterfield V,feliz,sacando,102336.38,N,1601269.3599999999,100
Latisha Satterfield V,feliz,depositando,136810.57,N,1738079.93,100
Lauran Hamill,feliz,sacando,78570.7,N,1659509.23,100
Lauran Hamill,feliz,depositando,101211.1,N,1760720.33,100
Darwin Pouros,feliz,sacando,120525.56,N,1640194.77,100
Darwin Pouros,feliz,depositando,12067.46,N,1652262.23,100
Bianca Langworth Sr.,paciente,aguardando,281662.7,N,1652262.23,100
Bianca Langworth Sr.,paciente,sacando,281662.7,N,1370599.53,100
Bianca Langworth Sr.,feliz,depositando,210744.97,N,1581344.5,100
Dr. Lionel Raynor,feliz,sacando,98222.44,N,1483122.06,100
Dr. Lionel Raynor,feliz,depositando,41019.21,N,1524141.27,100
Ira Daniel,feliz,sacando,147389.47,N,1376751.8,100
Ira Daniel,feliz,depositando,55783.95,N,1432535.75,100
Genaro Luettgen,feliz,sacando,272012.37,N,1160523.38,100
Genaro Luettgen,feliz,depositando,236579.68,N,1397103.0599999998,100
Ira Daniel,feliz,sacando,448364.95,N,948738.1099999999,100
Ira Daniel,feliz,depositando,538101.92,N,1486840.0299999998,100
Dr. Lionel Raynor,feliz,sacando,84220.69,N,1402619.3399999999,100
Dr. Lionel Raynor,feliz,depositando,246130.63,N,1648749.9699999997,100
Bianca Langworth Sr.,feliz,sacando,290560.08,N,1358189.8899999997,100
Bianca Langworth Sr.,feliz,depositando,422837.18,N,1781027.0699999996,100
Darwin Pouros,feliz,sacando,644386.07,N,1136640.9999999995,100
Darwin Pouros,feliz,depositando,681530.57,N,1818171.5699999994,100
Lauran Hamill,feliz,sacando,627156.69,N,1191014.8799999994,100
Lauran Hamill,feliz,depositando,605678.34,N,1796693.2199999993,100
Latisha Satterfield V,feliz,sacando,326493.04,N,1470200.1799999992,100
Latisha Satterfield V,feliz,depositando,573585.26,N,2043785.4399999992,100
Lindsay Rempel,feliz,sacando,667709.6,N,1376075.8399999994,100
Lindsay Rempel,feliz,depositando,424420.19,N,1800496.0299999993,100
Ruben Crooks,feliz,sacando,314127.39,N,1486368.6399999992,100
Ruben Crooks,feliz,depositando,49866.0,N,1536234.6399999992,100
Carter Mosciski,feliz,sacando,581507.66,N,954726.9799999992,100
Carter Mosciski,feliz,depositando,67518.52,N,1022245.4999999992,100
Felix O'Hara,feliz,sacando,585930.92,N,436314.57999999914,100
Felix O'Hara,feliz,depositando,403344.12,N,839658.6999999991,100
Daniel Cartwright,feliz,sacando,243043.13,N,596615.5699999991,100
Daniel Cartwright,feliz,depositando,73020.11,N,669635.6799999991,100
Rheba Koch,feliz,sacando,149553.58,N,520082.09999999916,100
Rheba Koch,feliz,depositando,582287.49,N,1102369.5899999992,100
Mrs. Mason Bayer,feliz,sacando,145587.52,N,956782.0699999991,100
Mrs. Mason Bayer,feliz,depositando,470986.25,N,1427768.3199999991,100
Roseann Weber,feliz,sacando,350863.06,N,1076905.259999999,100
Roseann Weber,feliz,depositando,353031.05,N,1429936.3099999991,100
Dana Considine,feliz,sacando,253794.38,N,1176141.9299999992,100
Dana Considine,feliz,depositando,295140.48,N,1471282.4099999992,100
Darcy Corwin DVM,feliz,sacando,70546.1,N,1400736.3099999991,100
Darcy Corwin DVM,feliz,depositando,192992.29,N,1593728.5999999992,100
Genna Lynch,feliz,sacando,190101.83,N,1403626.769999999,100
Genna Lynch,feliz,depositando,124555.13,N,1528181.899999999,100
Ms. Faustino Deckow,feliz,sacando,6568.12,N,1521613.7799999989,100
Ms. Faustino Deckow,feliz,depositando,373931.05,N,1895544.829999999,100
Ms. Megan Hills,feliz,sacando,313004.8,N,1582540.0299999989,100
Ms. Megan Hills,feliz,depositando,77262.39,N,1659802.4199999988,100
Meg Lowe,feliz,sacando,535815.67,N,1123986.7499999986,100
Meg Lowe,feliz,depositando,123662.56,N,1247649.3099999987,100
Tianna Altenwerth MD,feliz,sacando,90404.91,N,1157244.3999999987,100
Tianna Altenwerth MD,feliz,depositando,285073.42,N,1442317.8199999987,100
Mrs. Jaime Sipes,feliz,sacando,292364.55,N,1149953.2699999986,100
Mrs. Jaime Sipes,feliz,depositando,375019.16,N,1524972.4299999985,100
Mrs. Stella Schaden,feliz,sacando,419860.39,N,1105112.0399999986,100
Mrs. Stella Schaden,feliz,depositando,90880.6,N,1195992.6399999987,100
Lashawna Trantow DVM,feliz,sacando,463311.93,N,732680.7099999988,100
Lashawna Trantow DVM,feliz,depositando,119501.14,N,852181.8499999988,100
Mitchel Lebsack,feliz,sacando,373551.97,N,478629.87999999884,100
Mitchel Lebsack,feliz,depositando,21512.48,N,500142.3599999988,100
Kari Waters,feliz,sacando,109860.03,N,390282.3299999988,100
Kari Waters,feliz,depositando,115980.24,N,506262.5699999988,100
Kalyn Skiles,feliz,sacando,30997.01,N,475265.5599999988,100
Kalyn Skiles,feliz,depositando,223238.43,N,698503.9899999988,100
Micheal Maggio,feliz,sacando,31423.88,N,667080.1099999988,100
Micheal Maggio,feliz,depositando,87211.15,N,754291.2599999988,100
Stephen Beatty,feliz,sacando,60755.69,N,693535.5699999989,100
Stephen Beatty,feliz,depositando,106087.74,N,799623.3099999989,100
Dr. Goldie Haag,feliz,sacando,256819.22,N,542804.0899999989,100
Dr. Goldie Haag,feliz,depositando,226633.99,N,769438.0799999989,100
Audra Pfeffer,feliz,sacando,21847.98,N,747590.0999999989,100
Audra Pfeffer,feliz,depositando,305488.84,N,1053078.939999999,100
Juan Considine,feliz,sacando,146877.28,N,906201.659999999,100
Juan Considine,feliz,depositando,176919.24,N,1083120.899999999,100
Benny Gleichner,paciente,aguardando,484.27,N,1083120.899999999,100
Benny Gleichner,paciente,sacando,484.27,N,1082636.629999999,100
Benny Gleichner,feliz,depositando,108218.82,N,1190855.449999999,100
Deangelo Dickinson,paciente,aguardando,18099.05,N,1190855.449999999,100
Deangelo Dickinson,paciente,sacando,18099.05,N,1172756.399999999,100
Deangelo Dickinson,feliz,depositando,74707.19,N,1247463.589999999,100
Tobi Romaguera,paciente,aguardando,101138.74,N,1247463.589999999,100
Tobi Romaguera,paciente,sacando,101138.74,N,1146324.849999999,100
Tobi Romaguera,feliz,depositando,106153.8,N,1252478.649999999,100
Fredia Hamill,paciente,aguardando,74796.59,N,1252478.649999999,100
Fredia Hamill,paciente,sacando,74796.59,N,1177682.059999999,100
Fredia Hamill,feliz,depositando,70954.55,N,1248636.609999999,100
Ed Halvorson,paciente,aguardando,46843.86,N,1248636.609999999,100
Ed Halvorson,paciente,sacando,46843.86,N,1201792.7499999988,100
