nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Starla Hamill,feliz,depositando,68210.55,N,1621794.4299999957,10
Jeanine Muller,feliz,sacando,230251.18,N,1391543.2499999958,10
Jeanine Muller,feliz,depositando,119702.52,N,1511245.7699999958,10
Cornelius Mosciski,feliz,sacando,21886.38,N,1489359.389999996,10
Cornelius Mosciski,feliz,depositando,126428.69,N,1615788.0799999959,10
Cory Spinka,feliz,sacando,94430.54,N,1521357.5399999958,10
Cory Spinka,feliz,depositando,107746.73,N,1629104.2699999958,10
Mrs. Mikel Grimes,feliz,sacando,243058.47,N,1386045.7999999959,10
Mrs. Mikel Grimes,feliz,depositando,106281.59,N,1492327.389999996,10
Mrs. Cody Champlin,feliz,sacando,280420.02,N,1211907.369999996,10
Mrs. Cody Champlin,feliz,depositando,32893.1,N,1244800.469999996,10
Mrs. Andre Runolfsdottir,feliz,sacando,249868.46,N,994932.009999996,10
Mrs. Andre Runolfsdottir,feliz,depositando,205703.17,N,1200635.179999996,10
Yaeko Little DDS,feliz,sacando,127711.35,N,1072923.8299999959,10
Yaeko Little DDS,feliz,depositando,225960.93,N,1298884.7599999958,10
Cornell Robel,feliz,sacando,11993.53,N,1286891.2299999958,10
Cornell Robel,feliz,depositando,207188.89,N,1494080.119999996,10
Yaeko Little DDS,feliz,sacando,122046.67,N,1372033.449999996,10
Yaeko Little DDS,feliz,depositando,56020.92,N,1428054.369999996,10
Mrs. Andre Runolfsdottir,feliz,sacando,206440.13,N,1221614.239999996,10
Mrs. Andre Runolfsdottir,feliz,depositando,125250.34,N,1346864.579999996,10
Mrs. Cody Champlin,feliz,sacando,94352.68,N,1252511.8999999962,10
Mrs. Cody Champlin,feliz,depositando,242628.05,N,1495139.9499999962,10
Mrs. Mikel Grimes,feliz,sacando,255249.59,N,1239890.3599999961,10
Mrs. Mikel Grimes,feliz,depositando,132318.1,N,1372208.4599999962,10
Cory Spinka,feliz,sacando,304912.65,N,1067295.8099999963,10
Cory Spinka,feliz,depositando,143075.72,N,1210371.5299999963,10
Cornelius Mosciski,feliz,sacando,155825.59,N,1054545.9399999962,10
Cornelius Mosciski,feliz,depositando,237720.66,N,1292266.5999999961,10
Jeanine Muller,feliz,sacando,213976.37,N,1078290.2299999963,10
Jeanine Muller,feliz,depositando,156552.71,N,1234842.9399999962,10
Starla Hamill,feliz,sacando,306802.72,N,928040.2199999962,10
Starla Hamill,feliz,depositando,210933.65,N,1138973.8699999962,10
Janetta Deckow,feliz,sacando,86334.9,N,1052638.9699999962,10
Janetta Deckow,feliz,depositando,44528.96,N,1097167.9299999962,10
Starla Hamill,feliz,sacando,154126.81,N,943041.1199999962,10
Starla Hamill,feliz,depositando,41331.09,N,984372.2099999961,10
Jeanine Muller,feliz,sacando,63597.79,N,920774.4199999961,10
Jeanine Muller,feliz,depositando,132429.43,N,1053203.8499999961,10
Cornelius Mosciski,feliz,sacando,124146.74,N,929057.1099999961,10
Cornelius Mosciski,feliz,depositando,43798.96,N,972856.0699999961,10
Cory Spinka,feliz,sacando,237251.73,N,735604.3399999961,10
Cory Spinka,feliz,depositando,98216.78,N,833821.1199999962,10
Mrs. Mikel Grimes,feliz,sacando,81868.97,N,751952.1499999962,10
Mrs. Mikel Grimes,feliz,depositando,45067.29,N,797019.4399999962,10
Mrs. Cody Champlin,feliz,sacando,61122.64,N,735896.7999999962,10
Mrs. Cody Champlin,feliz,depositando,95453.48,N,831350.2799999962,10
Mrs. Andre Runolfsdottir,feliz,sacando,44236.66,N,787113.6199999962,10
Mrs. Andre Runolfsdottir,feliz,depositando,244513.42,N,1031627.0399999962,10
Yaeko Little DDS,feliz,sacando,126883.99,N,904743.0499999962,10
Yaeko Little DDS,feliz,depositando,26196.05,N,930939.0999999963,10
Cornell Robel,feliz,sacando,146494.09,N,784445.0099999963,10
Cornell Robel,feliz,depositando,24730.95,N,809175.9599999962,10
Yaeko Little DDS,feliz,sacando,31824.43,N,777351.5299999962,10
Yaeko Little DDS,feliz,depositando,150931.41,N,928282.9399999962,10
Mrs. Andre Runolfsdottir,feliz,sacando,96106.68,N,832176.2599999963,10
Mrs. Andre Runolfsdottir,feliz,depositando,38871.26,N,871047.5199999963,10
Mrs. Cody Champlin,feliz,sacando,46367.38,N,824680.1399999963,10
Mrs. Cody Champlin,feliz,depositando,55132.11,N,879812.2499999963,10
Mrs. Mikel Grimes,feliz,sacando,19662.85,N,860149.3999999963,10
Mrs. Mikel Grimes,feliz,depositando,50242.12,N,910391.5199999963,10
Cory Spinka,feliz,sacando,109049.84,N,801341.6799999963,10
Cory Spinka,feliz,depositando,40646.11,N,841987.7899999963,10
Cornelius Mosciski,feliz,sacando,117693.76,N,724294.0299999963,10
Cornelius Mosciski,feliz,depositando,19487.36,N,743781.3899999963,10
Jeanine Muller,feliz,sacando,115092.98,N,628688.4099999963,10
Jeanine Muller,feliz,depositando,60513.9,N,689202.3099999963,10
Starla Hamill,feliz,sacando,40730.1,N,648472.2099999964,10
Starla Hamill,feliz,depositando,182214.64,N,830686.8499999964,10
Janetta Deckow,feliz,sacando,199564.11,N,631122.7399999964,10
Janetta Deckow,feliz,depositando,184208.79,N,815331.5299999964,10
Starla Hamill,feliz,sacando,131923.86,N,683407.6699999964,10
Starla Hamill,feliz,depositando,111503.06,N,794910.7299999965,10
Jeanine Muller,feliz,sacando,134685.36,N,660225.3699999965,10
Jeanine Muller,feliz,depositando,21365.72,N,681591.0899999965,10
Cornelius Mosciski,feliz,sacando,8448.11,N,673142.9799999965,10
Cornelius Mosciski,feliz,depositando,59571.33,N,732714.3099999964,10
Cory Spinka,feliz,sacando,96685.5,N,636028.8099999964,10
Cory Spinka,feliz,depositando,55959.4,N,691988.2099999965,10
Mrs. Mikel Grimes,feliz,sacando,176118.06,N,515870.1499999965,10
Mrs. Mikel Grimes,feliz,depositando,8962.3,N,524832.4499999965,10
Mrs. Cody Champlin,feliz,sacando,83814.99,N,441017.45999999647,10
Mrs. Cody Champlin,feliz,depositando,61407.06,N,502424.51999999647,10
Mrs. Andre Runolfsdottir,feliz,sacando,44705.36,N,457719.1599999965,10
Mrs. Andre Runolfsdottir,feliz,depositando,96275.45,N,553994.6099999965,10
Yaeko Little DDS,feliz,sacando,149245.59,N,404749.0199999965,10
Yaeko Little DDS,feliz,depositando,67077.09,N,471826.1099999965,10
Cornell Robel,feliz,sacando,34192.99,N,437633.1199999965,10
Cornell Robel,feliz,depositando,65274.78,N,502907.89999999653,10
Yaeko Little DDS,feliz,sacando,61272.72,N,441635.17999999656,10
Yaeko Little DDS,feliz,depositando,88815.38,N,530450.5599999966,10
Mrs. Andre Runolfsdottir,feliz,sacando,55.38,N,530395.1799999966,10
Mrs. Andre Runolfsdottir,feliz,depositando,13553.42,N,543948.5999999966,10
Mrs. Cody Champlin,feliz,sacando,68503.96,N,475444.6399999966,10
Mrs. Cody Champlin,feliz,depositando,38684.21,N,514128.8499999966,10
Mrs. Mikel Grimes,feliz,sacando,8898.67,N,505230.1799999966,10
Mrs. Mikel Grimes,feliz,depositando,55550.31,N,560780.4899999966,10
Cory Spinka,feliz,sacando,128466.34,N,432314.14999999665,10
Cory Spinka,feliz,depositando,58462.73,N,490776.8799999966,10
Cornelius Mosciski,feliz,sacando,27658.2,N,463118.6799999966,10
Cornelius Mosciski,feliz,depositando,25588.81,N,488707.4899999966,10
Jeanine Muller,feliz,sacando,115830.21,N,372877.2799999966,10
Jeanine Muller,feliz,depositando,39944.65,N,412821.9299999966,10
Starla Hamill,feliz,sacando,100465.52,N,312356.4099999966,10
Starla Hamill,feliz,depositando,5381.03,N,317737.4399999966,10
Janetta Deckow,feliz,sacando,44361.79,N,273375.64999999665,10
Janetta Deckow,feliz,depositando,113217.11,N,386592.75999999663,10
Starla Hamill,feliz,sacando,62458.76,N,324133.9999999966,10
Starla Hamill,feliz,depositando,35162.71,N,359296.70999999664,10
Jeanine Muller,feliz,sacando,54920.9,N,304375.8099999966,10
Jeanine Muller,feliz,depositando,43976.0,N,348351.8099999966,10
Cornelius Mosciski,feliz,sacando,75126.82,N,273224.9899999966,10
Cornelius Mosciski,feliz,depositando,20688.73,N,293913.7199999966,10
Cory Spinka,feliz,sacando,84343.09,N,209570.6299999966,10
Cory Spinka,feliz,depositando,81232.71,N,290803.3399999966,10
Mrs. Mikel Grimes,feliz,sacando,40659.88,N,250143.4599999966,10
Mrs. Mikel Grimes,feliz,depositando,19039.42,N,269182.87999999657,10
Mrs. Cody Champlin,feliz,sacando,23048.42,N,246134.4599999966,10
Mrs. Cody Champlin,feliz,depositando,58306.22,N,304440.67999999656,10
Mrs. Andre Runolfsdottir,feliz,sacando,106665.88,N,197774.79999999655,10
Mrs. Andre Runolfsdottir,feliz,depositando,101681.08,N,299455.87999999657,10
Yaeko Little DDS,feliz,sacando,72337.41,N,227118.46999999657,10
Yaeko Little DDS,feliz,depositando,92465.65,N,319584.11999999656,10
Cornell Robel,feliz,sacando,87932.13,N,231651.98999999656,10
Cornell Robel,feliz,depositando,3703.6,N,235355.58999999656,10
Yaeko Little DDS,feliz,sacando,44821.56,N,190534.02999999656,10
Yaeko Little DDS,feliz,depositando,25362.86,N,215896.88999999658,10
Mrs. Andre Runolfsdottir,feliz,sacando,55533.17,N,160363.7199999966,10
Mrs. Andre Runolfsdottir,feliz,depositando,15695.85,N,176059.5699999966,10
Mrs. Cody Champlin,feliz,sacando,9227.17,N,166832.3999999966,10
Mrs. Cody Champlin,feliz,depositando,20000.93,N,186833.32999999658,10
Mrs. Mikel Grimes,feliz,sacando,20486.22,N,166347.10999999658,10
Mrs. Mikel Grimes,feliz,depositando,48060.78,N,214407.88999999658,10
Cory Spinka,feliz,sacando,10638.22,N,203769.66999999658,10
Cory Spinka,feliz,depositando,44697.4,N,248467.06999999657,10
Cornelius Mosciski,feliz,sacando,34190.61,N,214276.4599999966,10
Cornelius Mosciski,feliz,depositando,20739.36,N,235015.81999999657,10
Jeanine Muller,feliz,sacando,66477.42,N,168538.3999999966,10
Jeanine Muller,feliz,depositando,747.55,N,169285.94999999658,10
Starla Hamill,feliz,sacando,24267.19,N,145018.75999999658,10
Starla Hamill,feliz,depositando,7318.71,N,152337.46999999657,10
Janetta Deckow,feliz,sacando,5759.85,N,146577.61999999656,10
Janetta Deckow,feliz,depositando,19038.45,N,165616.06999999657,10
Starla Hamill,feliz,sacando,9073.57,N,156542.49999999657,10
Starla Hamill,feliz,depositando,23818.86,N,180361.35999999655,10
Jeanine Muller,feliz,sacando,10028.03,N,170333.32999999655,10
Jeanine Muller,feliz,depositando,5716.6,N,176049.92999999656,10
Cornelius Mosciski,feliz,sacando,36700.69,N,139349.23999999656,10
Cornelius Mosciski,feliz,depositando,27666.95,N,167016.18999999657,10
Cory Spinka,feliz,sacando,45069.85,N,121946.33999999656,10
Cory Spinka,feliz,depositando,22581.27,N,144527.60999999655,10
Mrs. Mikel Grimes,feliz,sacando,5167.54,N,139360.06999999654,10
Mrs. Mikel Grimes,feliz,depositando,39903.13,N,179263.19999999655,10
Mrs. Cody Champlin,feliz,sacando,32737.07,N,146526.12999999654,10
Mrs. Cody Champlin,feliz,depositando,6579.55,N,153105.67999999653,10
Mrs. Andre Runolfsdottir,feliz,sacando,19706.88,N,133398.79999999653,10
Mrs. Andre Runolfsdottir,feliz,depositando,25707.37,N,159106.16999999652,10
Yaeko Little DDS,feliz,sacando,20316.37,N,138789.79999999653,10
Yaeko Little DDS,feliz,depositando,19837.44,N,158627.23999999653,10
Cornell Robel,feliz,sacando,1217.09,N,157410.14999999653,10
Cornell Robel,feliz,depositando,34646.54,N,192056.68999999654,10
Yaeko Little DDS,feliz,sacando,6245.76,N,185810.92999999653,10
Yaeko Little DDS,feliz,depositando,22209.95,N,208020.87999999654,10
Mrs. Andre Runolfsdottir,feliz,sacando,9755.91,N,198264.96999999654,10
Mrs. Andre Runolfsdottir,feliz,depositando,25703.23,N,223968.19999999655,10
Mrs. Cody Champlin,feliz,sacando,14429.64,N,209538.55999999656,10
Mrs. Cody Champlin,feliz,depositando,11673.21,N,221211.76999999656,10
Mrs. Mikel Grimes,feliz,sacando,19607.42,N,201604.34999999654,10
Mrs. Mikel Grimes,feliz,depositando,26592.77,N,228197.11999999653,10
Cory Spinka,feliz,sacando,5308.43,N,222888.68999999654,10
Cory Spinka,feliz,depositando,3940.03,N,226828.71999999654,10
Cornelius Mosciski,feliz,sacando,9251.47,N,217577.24999999654,10
Cornelius Mosciski,feliz,depositando,6229.23,N,223806.47999999655,10
Jeanine Muller,feliz,sacando,1659.84,N,222146.63999999655,10
Jeanine Muller,feliz,depositando,10674.16,N,232820.79999999655,10
Starla Hamill,feliz,sacando,9496.96,N,223323.83999999656,10
Starla Hamill,feliz,depositando,1455.35,N,224779.18999999657,10
Janetta Deckow,feliz,sacando,23350.33,N,201428.85999999655,10
Janetta Deckow,feliz,depositando,62.87,N,201491.72999999655,10
Starla Hamill,feliz,sacando,12764.03,N,188727.69999999655,10
Starla Hamill,feliz,depositando,41022.85,N,229750.54999999655,10
Jeanine Muller,feliz,sacando,14065.95,N,215684.59999999654,10
Jeanine Muller,feliz,depositando,8369.33,N,224053.92999999653,10
Cornelius Mosciski,feliz,sacando,41265.47,N,182788.45999999653,10
Cornelius Mosciski,feliz,depositando,37356.76,N,220145.21999999654,10
Cory Spinka,feliz,sacando,37327.05,N,182818.16999999655,10
Cory Spinka,feliz,depositando,8979.75,N,191797.91999999655,10
Mrs. Mikel Grimes,feliz,sacando,26906.96,N,164890.95999999656,10
Mrs. Mikel Grimes,feliz,depositando,29774.05,N,194665.00999999655,10
Mrs. Cody Champlin,feliz,sacando,42653.68,N,152011.32999999655,10
Mrs. Cody Champlin,feliz,depositando,38282.3,N,190293.62999999657,10
Mrs. Andre Runolfsdottir,feliz,sacando,26843.43,N,163450.19999999658,10
Mrs. Andre Runolfsdottir,feliz,depositando,26760.79,N,190210.9899999966,10
Yaeko Little DDS,feliz,sacando,34064.34,N,156146.6499999966,10
Yaeko Little DDS,feliz,depositando,29540.18,N,185686.82999999658,10
Cornell Robel,feliz,sacando,23523.82,N,162163.00999999658,10
Cornell Robel,feliz,depositando,12078.81,N,174241.81999999657,10
Yaeko Little DDS,feliz,sacando,6436.13,N,167805.68999999657,10
Yaeko Little DDS,feliz,depositando,6773.01,N,174578.69999999658,10
Mrs. Andre Runolfsdottir,feliz,sacando,29041.13,N,145537.56999999657,10
Mrs. Andre Runolfsdottir,feliz,depositando,27358.96,N,172896.52999999656,10
Mrs. Cody Champlin,feliz,sacando,4718.1,N,168178.42999999656,10
Mrs. Cody Champlin,feliz,depositando,34531.98,N,202710.40999999657,10
Mrs. Mikel Grimes,feliz,sacando,36901.33,N,165809.07999999658,10
Mrs. Mikel Grimes,feliz,depositando,36963.14,N,202772.2199999966,10
Cory Spinka,feliz,sacando,3472.95,N,199299.26999999658,10
Cory Spinka,feliz,depositando,25157.12,N,224456.38999999658,10
Cornelius Mosciski,feliz,sacando,4991.13,N,219465.25999999658,10
Cornelius Mosciski,feliz,depositando,14124.44,N,233589.69999999658,10
Jeanine Muller,feliz,sacando,403.13,N,233186.56999999657,10
Jeanine Muller,feliz,depositando,7445.47,N,240632.03999999657,10
Starla Hamill,feliz,sacando,1021.16,N,239610.87999999657,10
Starla Hamill,feliz,depositando,25139.69,N,264750.5699999966,10
Janetta Deckow,feliz,sacando,18172.36,N,246578.2099999966,10
Janetta Deckow,feliz,depositando,33520.42,N,280098.62999999657,10
Starla Hamill,feliz,sacando,3952.05,N,276146.5799999966,10
Starla Hamill,feliz,depositando,22353.07,N,298499.6499999966,10
Jeanine Muller,feliz,sacando,21828.76,N,276670.8899999966,10
Jeanine Muller,feliz,depositando,17626.81,N,294297.6999999966,10
Cornelius Mosciski,feliz,sacando,9303.1,N,284994.5999999966,10
Cornelius Mosciski,feliz,depositando,37561.74,N,322556.3399999966,10
Cory Spinka,feliz,sacando,41059.43,N,281496.9099999966,10
Cory Spinka,feliz,depositando,18397.59,N,299894.4999999966,10
Mrs. Mikel Grimes,feliz,sacando,39650.01,N,260244.48999999661,10
Mrs. Mikel Grimes,feliz,depositando,27728.34,N,287972.82999999664,10
Mrs. Cody Champlin,feliz,sacando,11905.9,N,276066.9299999966,10
Mrs. Cody Champlin,feliz,depositando,26213.0,N,302279.9299999966,10
Mrs. Andre Runolfsdottir,feliz,sacando,26662.62,N,275617.3099999966,10
Mrs. Andre Runolfsdottir,feliz,depositando,8770.59,N,284387.89999999665,10
Yaeko Little DDS,feliz,sacando,3534.96,N,280852.9399999966,10
Yaeko Little DDS,feliz,depositando,9773.0,N,290625.9399999966,10
Cornell Robel,feliz,sacando,1487.52,N,289138.4199999966,10
Cornell Robel,feliz,depositando,31790.27,N,320928.6899999966,10
Yaeko Little DDS,feliz,sacando,56323.6,N,264605.08999999665,10
Yaeko Little DDS,feliz,depositando,31475.39,N,296080.47999999666,10
Mrs. Andre Runolfsdottir,feliz,sacando,49216.5,N,246863.97999999666,10
Mrs. Andre Runolfsdottir,feliz,depositando,41393.51,N,288257.4899999967,10
Mrs. Cody Champlin,feliz,sacando,35695.38,N,252562.10999999667,10
Mrs. Cody Champlin,feliz,depositando,747.81,N,253309.91999999667,10
Mrs. Mikel Grimes,feliz,sacando,36718.22,N,216591.69999999666,10
Mrs. Mikel Grimes,feliz,depositando,20298.99,N,236890.68999999666,10
Cory Spinka,feliz,sacando,35444.15,N,201446.53999999666,10
Cory Spinka,feliz,depositando,22699.29,N,224145.82999999667,10
Cornelius Mosciski,feliz,sacando,49354.18,N,174791.64999999668,10
Cornelius Mosciski,feliz,depositando,14248.9,N,189040.54999999667,10
Jeanine Muller,feliz,sacando,43738.56,N,145301.98999999667,10
Jeanine Muller,feliz,depositando,47690.79,N,192992.77999999668,10
Starla Hamill,feliz,sacando,4067.68,N,188925.0999999967,10
Starla Hamill,feliz,depositando,39860.02,N,228785.11999999668,10
Janetta Deckow,feliz,sacando,16693.45,N,212091.66999999667,10
Janetta Deckow,feliz,depositando,9376.12,N,221467.78999999666,10
Starla Hamill,feliz,sacando,305.13,N,221162.65999999666,10
Starla Hamill,feliz,depositando,7100.2,N,228262.85999999667,10
Jeanine Muller,feliz,sacando,7133.24,N,221129.61999999668,10
Jeanine Muller,feliz,depositando,16882.9,N,238012.51999999667,10
Cornelius Mosciski,feliz,sacando,11404.93,N,226607.58999999668,10
Cornelius Mosciski,feliz,depositando,18236.71,N,244844.29999999667,10
Cory Spinka,feliz,sacando,12927.98,N,231916.31999999666,10
Cory Spinka,feliz,depositando,15577.67,N,247493.98999999667,10
Mrs. Mikel Grimes,feliz,sacando,10714.95,N,236779.03999999666,10
Mrs. Mikel Grimes,feliz,depositando,78.71,N,236857.74999999665,10
Mrs. Cody Champlin,feliz,sacando,6158.2,N,230699.54999999664,10
Mrs. Cody Champlin,feliz,depositando,34264.71,N,264964.25999999663,10
Mrs. Andre Runolfsdottir,feliz,sacando,44488.0,N,220476.25999999663,10
Mrs. Andre Runolfsdottir,feliz,depositando,47166.15,N,267642.40999999666,10
Yaeko Little DDS,feliz,sacando,29365.02,N,238277.38999999667,10
Yaeko Little DDS,feliz,depositando,13622.87,N,251900.25999999666,10
Cornell Robel,feliz,sacando,42068.25,N,209832.00999999666,10
Cornell Robel,feliz,depositando,42964.8,N,252796.80999999668,10
Yaeko Little DDS,feliz,sacando,20385.85,N,232410.95999999667,10
Yaeko Little DDS,feliz,depositando,47584.15,N,279995.10999999667,10
Mrs. Andre Runolfsdottir,feliz,sacando,9065.27,N,270929.83999999665,10
Mrs. Andre Runolfsdottir,feliz,depositando,38501.57,N,309431.40999999666,10
Mrs. Cody Champlin,feliz,sacando,22720.73,N,286710.6799999967,10
Mrs. Cody Champlin,feliz,depositando,40799.81,N,327510.4899999967,10
Mrs. Mikel Grimes,feliz,sacando,31033.08,N,296477.40999999666,10
Mrs. Mikel Grimes,feliz,depositando,5531.17,N,302008.57999999664,10
Cory Spinka,feliz,sacando,929.08,N,301079.4999999966,10
Cory Spinka,feliz,depositando,46904.35,N,347983.8499999966,10
Cornelius Mosciski,feliz,sacando,21356.35,N,326627.4999999966,10
Cornelius Mosciski,feliz,depositando,12541.97,N,339169.4699999966,10
Jeanine Muller,feliz,sacando,7180.05,N,331989.4199999966,10
Jeanine Muller,feliz,depositando,42371.56,N,374360.9799999966,10
Starla Hamill,feliz,sacando,11578.59,N,362782.3899999966,10
Starla Hamill,feliz,depositando,17779.91,N,380562.29999999655,10
Janetta Deckow,feliz,sacando,8149.27,N,372413.02999999654,10
Janetta Deckow,feliz,depositando,3750.65,N,376163.67999999656,10
Starla Hamill,feliz,sacando,9126.98,N,367036.6999999966,10
Starla Hamill,feliz,depositando,13976.55,N,381013.24999999657,10
Jeanine Muller,feliz,sacando,22044.64,N,358968.60999999655,10
Jeanine Muller,feliz,depositando,20638.18,N,379606.78999999654,10
Cornelius Mosciski,feliz,sacando,19906.27,N,359700.5199999965,10
Cornelius Mosciski,feliz,depositando,27806.01,N,387506.52999999654,10
Cory Spinka,feliz,sacando,52112.08,N,335394.4499999965,10
Cory Spinka,feliz,depositando,46898.85,N,382293.2999999965,10
Mrs. Mikel Grimes,feliz,sacando,8328.82,N,373964.4799999965,10
Mrs. Mikel Grimes,feliz,depositando,25074.86,N,399039.3399999965,10
Mrs. Cody Champlin,feliz,sacando,18936.32,N,380103.01999999647,10
Mrs. Cody Champlin,feliz,depositando,58333.12,N,438436.13999999646,10
Mrs. Andre Runolfsdottir,feliz,sacando,26980.81,N,411455.32999999647,10
Mrs. Andre Runolfsdottir,feliz,depositando,52518.93,N,463974.25999999646,10
Yaeko Little DDS,feliz,sacando,42616.53,N,421357.7299999965,10
Yaeko Little DDS,feliz,depositando,55570.58,N,476928.3099999965,10
Cornell Robel,feliz,sacando,9783.65,N,467144.6599999965,10
Cornell Robel,feliz,depositando,32592.91,N,499737.56999999646,10
Yaeko Little DDS,feliz,sacando,67386.12,N,432351.44999999646,10
Yaeko Little DDS,feliz,depositando,61194.12,N,493545.56999999646,10
Mrs. Andre Runolfsdottir,feliz,sacando,48012.47,N,445533.0999999965,10
Mrs. Andre Runolfsdottir,feliz,depositando,79479.26,N,525012.3599999965,10
Mrs. Cody Champlin,feliz,sacando,82042.35,N,442970.0099999965,10
Mrs. Cody Champlin,feliz,depositando,417.82,N,443387.8299999965,10
Mrs. Mikel Grimes,feliz,sacando,71382.85,N,372004.9799999965,10
Mrs. Mikel Grimes,feliz,depositando,10645.21,N,382650.1899999965,10
Cory Spinka,feliz,sacando,26448.84,N,356201.3499999965,10
Cory Spinka,feliz,depositando,21848.16,N,378049.50999999646,10
Cornelius Mosciski,feliz,sacando,59054.16,N,318995.3499999965,10
Cornelius Mosciski,feliz,depositando,51621.27,N,370616.6199999965,10
Jeanine Muller,feliz,sacando,2795.0,N,367821.6199999965,10
Jeanine Muller,feliz,depositando,47737.43,N,415559.0499999965,10
Starla Hamill,feliz,sacando,58193.96,N,357365.0899999965,10
Starla Hamill,feliz,depositando,3994.22,N,361359.30999999645,10
Janetta Deckow,feliz,sacando,64307.18,N,297052.12999999645,10
Janetta Deckow,feliz,depositando,64887.47,N,361939.5999999965,10
Starla Hamill,feliz,sacando,21035.45,N,340904.1499999965,10
Starla Hamill,feliz,depositando,37618.59,N,378522.7399999965,10
Jeanine Muller,feliz,sacando,17204.86,N,361317.8799999965,10
Jeanine Muller,feliz,depositando,44260.59,N,405578.4699999965,10
Cornelius Mosciski,feliz,sacando,46318.38,N,359260.0899999965,10
Cornelius Mosciski,feliz,depositando,56614.2,N,415874.2899999965,10
Cory Spinka,feliz,sacando,68793.55,N,347080.7399999965,10
Cory Spinka,feliz,depositando,25928.07,N,373008.8099999965,10
Mrs. Mikel Grimes,feliz,sacando,51745.33,N,321263.4799999965,10
Mrs. Mikel Grimes,feliz,depositando,8553.92,N,329817.3999999965,10
Mrs. Cody Champlin,feliz,sacando,64253.57,N,265563.82999999647,10
Mrs. Cody Champlin,feliz,depositando,80533.22,N,346097.04999999644,10
Mrs. Andre Runolfsdottir,feliz,sacando,16876.45,N,329220.5999999964,10
Mrs. Andre Runolfsdottir,feliz,depositando,90368.92,N,419589.5199999964,10
Yaeko Little DDS,feliz,sacando,89295.93,N,330293.5899999964,10
Yaeko Little DDS,feliz,depositando,19976.9,N,350270.48999999644,10
Cornell Robel,feliz,sacando,51169.12,N,299101.36999999644,10
Cornell Robel,feliz,depositando,9193.58,N,308294.94999999646,10
Yaeko Little DDS,feliz,sacando,10899.78,N,297395.16999999643,10
Yaeko Little DDS,feliz,depositando,66581.73,N,363976.8999999964,10
Mrs. Andre Runolfsdottir,feliz,sacando,42325.71,N,321651.1899999964,10
Mrs. Andre Runolfsdottir,feliz,depositando,25385.96,N,347037.1499999964,10
Mrs. Cody Champlin,feliz,sacando,47309.6,N,299727.54999999644,10
Mrs. Cody Champlin,feliz,depositando,16639.52,N,316367.06999999646,10
Mrs. Mikel Grimes,feliz,sacando,54936.45,N,261430.61999999644,10
Mrs. Mikel Grimes,feliz,depositando,48621.39,N,310052.00999999646,10
Cory Spinka,feliz,sacando,41681.05,N,268370.95999999647,10
Cory Spinka,feliz,depositando,41272.95,N,309643.9099999965,10
Cornelius Mosciski,feliz,sacando,56133.84,N,253510.06999999649,10
Cornelius Mosciski,feliz,depositando,53041.78,N,306551.8499999965,10
Jeanine Muller,feliz,sacando,35150.96,N,271400.88999999646,10
Jeanine Muller,feliz,depositando,21050.6,N,292451.48999999644,10
Starla Hamill,feliz,sacando,55925.37,N,236526.11999999644,10
Starla Hamill,feliz,depositando,34435.53,N,270961.6499999964,10
Janetta Deckow,feliz,sacando,49886.59,N,221075.05999999642,10
Janetta Deckow,feliz,depositando,20151.68,N,241226.7399999964,10
Starla Hamill,feliz,sacando,51366.19,N,189860.5499999964,10
Starla Hamill,feliz,depositando,12582.54,N,202443.08999999642,10
Jeanine Muller,feliz,sacando,20766.09,N,181676.99999999642,10
Jeanine Muller,feliz,depositando,44903.06,N,226580.05999999642,10
Cornelius Mosciski,feliz,sacando,57895.53,N,168684.52999999642,10
Cornelius Mosciski,feliz,depositando,1191.25,N,169875.77999999642,10
Cory Spinka,feliz,sacando,11624.87,N,158250.90999999642,10
Cory Spinka,feliz,depositando,17665.6,N,175916.50999999643,10
Mrs. Mikel Grimes,feliz,sacando,13884.17,N,162032.33999999642,10
Mrs. Mikel Grimes,feliz,depositando,47134.92,N,209167.2599999964,10
Mrs. Cody Champlin,feliz,sacando,51668.98,N,157498.2799999964,10
Mrs. Cody Champlin,feliz,depositando,34890.67,N,192388.9499999964,10
Mrs. Andre Runolfsdottir,feliz,sacando,27003.85,N,165385.0999999964,10
Mrs. Andre Runolfsdottir,feliz,depositando,8312.76,N,173697.8599999964,10
Yaeko Little DDS,feliz,sacando,69309.32,N,104388.5399999964,10
Yaeko Little DDS,feliz,depositando,66863.35,N,171251.8899999964,10
Cornell Robel,feliz,sacando,43391.71,N,127860.17999999641,10
Cornell Robel,feliz,depositando,51412.78,N,179272.9599999964,10
Yaeko Little DDS,feliz,sacando,23201.85,N,156071.1099999964,10
Yaeko Little DDS,feliz,depositando,17005.93,N,173077.0399999964,10
Mrs. Andre Runolfsdottir,feliz,sacando,23443.47,N,149633.5699999964,10
Mrs. Andre Runolfsdottir,feliz,depositando,13330.17,N,162963.7399999964,10
Mrs. Cody Champlin,feliz,sacando,3210.21,N,159753.52999999642,10
Mrs. Cody Champlin,feliz,depositando,30077.3,N,189830.8299999964,10
Mrs. Mikel Grimes,feliz,sacando,545.27,N,189285.55999999642,10
Mrs. Mikel Grimes,feliz,depositando,16817.83,N,206103.3899999964,10
Cory Spinka,feliz,sacando,19547.49,N,186555.8999999964,10
