nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Mitchel Sawayn,feliz,depositando,3885822.28,N,2.9263595749999993E7,10
Rolf Windler,feliz,sacando,3781532.13,N,2.5482063619999994E7,10
Rolf Windler,feliz,depositando,4588530.25,N,3.0070593869999994E7,10
Mr. Huong O'Hara,feliz,sacando,1577305.69,N,2.8493288179999992E7,10
Mr. Huong O'Hara,feliz,depositando,565629.79,N,2.905891796999999E7,10
Shawnda Lynch Sr.,feliz,sacando,172920.33,N,2.8885997639999993E7,10
Shawnda Lynch Sr.,feliz,depositando,1851680.66,N,3.0737678299999993E7,10
Cassi Waters,feliz,sacando,844408.64,N,2.9893269659999993E7,10
Cassi Waters,feliz,depositando,3950528.3,N,3.384379795999999E7,10
Ada Ruecker,feliz,sacando,968786.99,N,3.2875010969999995E7,10
Ada Ruecker,feliz,depositando,4501220.34,N,3.7376231309999995E7,10
Andrew McDermott,feliz,sacando,3274011.84,N,3.410221947E7,10
Andrew McDermott,feliz,depositando,3294391.15,N,3.739661062E7,10
Ada Ruecker,feliz,sacando,4923185.75,N,3.2473424869999997E7,10
Ada Ruecker,feliz,depositando,6530455.69,N,3.9003880559999995E7,10
Cassi Waters,feliz,sacando,4801871.62,N,3.420200894E7,10
Cassi Waters,feliz,depositando,2992490.24,N,3.719449918E7,10
Shawnda Lynch Sr.,feliz,sacando,4250894.36,N,3.294360482E7,10
Shawnda Lynch Sr.,feliz,depositando,812757.56,N,3.375636238E7,10
Mr. Huong O'Hara,feliz,sacando,3258935.02,N,3.0497427360000003E7,10
Mr. Huong O'Hara,feliz,depositando,7027533.24,N,3.75249606E7,10
Rolf Windler,feliz,sacando,3664480.43,N,3.386048017E7,10
Rolf Windler,feliz,depositando,3465368.13,N,3.7325848300000004E7,10
Mitchel Sawayn,feliz,sacando,2650283.5,N,3.4675564800000004E7,10
Mitchel Sawayn,feliz,depositando,4197378.28,N,3.8872943080000006E7,10
Rachelle Kris,feliz,sacando,347668.9,N,3.852527418000001E7,10
Rachelle Kris,feliz,depositando,1092637.96,N,3.961791214000001E7,10
Ms. Kenneth Mosciski,feliz,sacando,1885172.88,N,3.7732739260000005E7,10
Ms. Kenneth Mosciski,feliz,depositando,3679854.02,N,4.141259328000001E7,10
Annemarie Weissnat DDS,feliz,sacando,885055.41,N,4.052753787000001E7,10
Annemarie Weissnat DDS,feliz,depositando,6338406.07,N,4.686594394000001E7,10
Ms. Kenneth Mosciski,feliz,sacando,3005082.67,N,4.386086127000001E7,10
Ms. Kenneth Mosciski,feliz,depositando,1598743.06,N,4.545960433000001E7,10
Rachelle Kris,feliz,sacando,6257175.5,N,3.920242883000001E7,10
Rachelle Kris,feliz,depositando,3069237.87,N,4.227166670000001E7,10
Mitchel Sawayn,feliz,sacando,4107909.84,N,3.8163756860000014E7,10
Mitchel Sawayn,feliz,depositando,3055169.87,N,4.121892673000001E7,10
Rolf Windler,feliz,sacando,5011992.06,N,3.620693467000001E7,10
Rolf Windler,feliz,depositando,126495.47,N,3.633343014000001E7,10
Mr. Huong O'Hara,feliz,sacando,3863281.35,N,3.2470148790000007E7,10
Mr. Huong O'Hara,feliz,depositando,7768316.79,N,4.0238465580000006E7,10
Shawnda Lynch Sr.,feliz,sacando,6312090.04,N,3.392637554000001E7,10
Shawnda Lynch Sr.,feliz,depositando,3972831.21,N,3.789920675000001E7,10
Cassi Waters,feliz,sacando,3561550.87,N,3.433765588000001E7,10
Cassi Waters,feliz,depositando,5045720.3,N,3.938337618000001E7,10
Ada Ruecker,feliz,sacando,7290480.96,N,3.2092895220000006E7,10
Ada Ruecker,feliz,depositando,2583710.72,N,3.4676605940000005E7,10
Andrew McDermott,feliz,sacando,6809232.56,N,2.7867373380000006E7,10
Andrew McDermott,feliz,depositando,2807091.87,N,3.0674465250000007E7,10
Ada Ruecker,feliz,sacando,6031610.78,N,2.4642854470000006E7,10
Ada Ruecker,feliz,depositando,6365808.07,N,3.1008662540000007E7,10
Cassi Waters,feliz,sacando,3373591.98,N,2.7635070560000006E7,10
Cassi Waters,feliz,depositando,3116265.45,N,3.0751336010000005E7,10
Shawnda Lynch Sr.,feliz,sacando,5798393.19,N,2.4952942820000004E7,10
Shawnda Lynch Sr.,feliz,depositando,8007025.09,N,3.2959967910000004E7,10
Mr. Huong O'Hara,feliz,sacando,601464.12,N,3.2358503790000003E7,10
Mr. Huong O'Hara,feliz,depositando,8343952.99,N,4.070245678E7,10
Rolf Windler,feliz,sacando,843793.3,N,3.9858663480000004E7,10
Rolf Windler,feliz,depositando,8678097.26,N,4.853676074E7,10
Mitchel Sawayn,feliz,sacando,1938058.39,N,4.659870235E7,10
Mitchel Sawayn,feliz,depositando,6958302.84,N,5.355700519E7,10
Rachelle Kris,feliz,sacando,2197340.89,N,5.13596643E7,10
Rachelle Kris,feliz,depositando,30253.87,N,5.1389918169999994E7,10
Ms. Kenneth Mosciski,feliz,sacando,3351381.12,N,4.803853705E7,10
Ms. Kenneth Mosciski,feliz,depositando,1.100796571E7,N,5.904650276E7,10
Annemarie Weissnat DDS,feliz,sacando,8631147.93,N,5.041535483E7,10
Annemarie Weissnat DDS,feliz,depositando,9429221.57,N,5.98445764E7,10
Ms. Kenneth Mosciski,feliz,sacando,4645551.03,N,5.519902537E7,10
Ms. Kenneth Mosciski,feliz,depositando,2042980.95,N,5.724200632E7,10
Rachelle Kris,feliz,sacando,4875082.15,N,5.236692417E7,10
Rachelle Kris,feliz,depositando,7384981.82,N,5.975190599E7,10
Mitchel Sawayn,feliz,sacando,110831.01,N,5.9641074980000004E7,10
Mitchel Sawayn,feliz,depositando,2847684.74,N,6.2488759720000006E7,10
Rolf Windler,feliz,sacando,6504107.8,N,5.598465192000001E7,10
Rolf Windler,feliz,depositando,6933261.18,N,6.291791310000001E7,10
Mr. Huong O'Hara,feliz,sacando,5624689.56,N,5.729322354000001E7,10
Mr. Huong O'Hara,feliz,depositando,7723528.31,N,6.501675185000001E7,10
Shawnda Lynch Sr.,feliz,sacando,3918140.22,N,6.109861163000001E7,10
Shawnda Lynch Sr.,feliz,depositando,2663289.92,N,6.376190155000001E7,10
Cassi Waters,feliz,sacando,5133098.76,N,5.8628802790000014E7,10
Cassi Waters,feliz,depositando,7616866.78,N,6.6245669570000015E7,10
Ada Ruecker,feliz,sacando,1233800.33,N,6.501186924000002E7,10
Ada Ruecker,feliz,depositando,6476091.92,N,7.148796116000001E7,10
Andrew McDermott,feliz,sacando,164803.57,N,7.132315759000002E7,10
Andrew McDermott,feliz,depositando,1975448.76,N,7.329860635000002E7,10
Ada Ruecker,feliz,sacando,6820930.36,N,6.6477675990000024E7,10
Ada Ruecker,feliz,depositando,9435468.02,N,7.591314401000002E7,10
Cassi Waters,feliz,sacando,1.220117121E7,N,6.371197280000002E7,10
Cassi Waters,feliz,depositando,1.33773751E7,N,7.708934790000002E7,10
Shawnda Lynch Sr.,feliz,sacando,5296254.26,N,7.179309364000002E7,10
Shawnda Lynch Sr.,feliz,depositando,957203.18,N,7.275029682000002E7,10
Mr. Huong O'Hara,feliz,sacando,1.12754835E7,N,6.147481332000002E7,10
Mr. Huong O'Hara,feliz,depositando,4216714.73,N,6.569152805000003E7,10
Rolf Windler,feliz,sacando,1242542.21,N,6.4448985840000026E7,10
Rolf Windler,feliz,depositando,3148360.57,N,6.759734641000003E7,10
Mitchel Sawayn,feliz,sacando,1.007817853E7,N,5.7519167880000025E7,10
Mitchel Sawayn,feliz,depositando,1.502234052E7,N,7.254150840000002E7,10
Rachelle Kris,feliz,sacando,4330349.36,N,6.821115904000002E7,10
Rachelle Kris,feliz,depositando,1.048307731E7,N,7.869423635000002E7,10
Ms. Kenneth Mosciski,feliz,sacando,9660100.03,N,6.903413632000002E7,10
Ms. Kenneth Mosciski,feliz,depositando,9896555.92,N,7.893069224000002E7,10
Annemarie Weissnat DDS,feliz,sacando,5808839.73,N,7.312185251000002E7,10
Annemarie Weissnat DDS,feliz,depositando,1.431471766E7,N,8.743657017000002E7,10
Ms. Kenneth Mosciski,feliz,sacando,9871037.89,N,7.756553228000002E7,10
Ms. Kenneth Mosciski,feliz,depositando,1.759928519E7,N,9.516481747000001E7,10
Rachelle Kris,feliz,sacando,3608288.3,N,9.155652917000002E7,10
Rachelle Kris,feliz,depositando,1.599117078E7,N,1.0754769995000002E8,10
Mitchel Sawayn,feliz,sacando,1.012403547E7,N,9.742366448000002E7,10
Mitchel Sawayn,feliz,depositando,5114969.7,N,1.0253863418000002E8,10
Rolf Windler,feliz,sacando,1.094013113E7,N,9.159850305000003E7,10
Rolf Windler,feliz,depositando,3581189.02,N,9.517969207000002E7,10
Mr. Huong O'Hara,feliz,sacando,8874954.18,N,8.630473789000002E7,10
Mr. Huong O'Hara,feliz,depositando,9826964.28,N,9.613170217000002E7,10
Shawnda Lynch Sr.,feliz,sacando,1.013957893E7,N,8.599212324000001E7,10
Shawnda Lynch Sr.,feliz,depositando,2615507.44,N,8.860763068E7,10
Cassi Waters,feliz,sacando,1.158603704E7,N,7.702159364000002E7,10
Cassi Waters,feliz,depositando,5686120.41,N,8.270771405000001E7,10
Ada Ruecker,feliz,sacando,1.242855578E7,N,7.027915827000001E7,10
Ada Ruecker,feliz,depositando,1.068442402E7,N,8.096358229E7,10
Andrew McDermott,feliz,sacando,1.367512529E7,N,6.7288457E7,10
Andrew McDermott,feliz,depositando,1.609575527E7,N,8.338421227E7,10
Ada Ruecker,feliz,sacando,4691936.26,N,7.869227600999999E7,10
Ada Ruecker,feliz,depositando,8647253.41,N,8.733952941999999E7,10
Cassi Waters,feliz,sacando,1.126987753E7,N,7.606965188999999E7,10
Cassi Waters,feliz,depositando,8725776.77,N,8.479542865999998E7,10
Shawnda Lynch Sr.,feliz,sacando,9553692.22,N,7.524173643999998E7,10
Shawnda Lynch Sr.,feliz,depositando,1.459420197E7,N,8.983593840999998E7,10
Mr. Huong O'Hara,feliz,sacando,1.308552977E7,N,7.675040863999999E7,10
Mr. Huong O'Hara,feliz,depositando,1.399843289E7,N,9.074884152999999E7,10
Rolf Windler,feliz,sacando,2947658.72,N,8.780118280999999E7,10
Rolf Windler,feliz,depositando,5473903.55,N,9.327508635999998E7,10
Mitchel Sawayn,feliz,sacando,8562416.04,N,8.471267032E7,10
Mitchel Sawayn,feliz,depositando,1.228972921E7,N,9.700239953E7,10
Rachelle Kris,feliz,sacando,1.332546847E7,N,8.367693106E7,10
Rachelle Kris,feliz,depositando,1.941058941E7,N,1.0308752047E8,10
Ms. Kenneth Mosciski,feliz,sacando,4341777.37,N,9.87457431E7,10
Ms. Kenneth Mosciski,feliz,depositando,4773697.44,N,1.0351944053999999E8,10
Annemarie Weissnat DDS,feliz,sacando,1.483155987E7,N,8.868788066999999E7,10
Annemarie Weissnat DDS,feliz,depositando,2.10135906E7,N,1.0970147126999998E8,10
Ms. Kenneth Mosciski,feliz,sacando,1.42410513E7,N,9.546041996999998E7,10
Ms. Kenneth Mosciski,feliz,depositando,5745394.02,N,1.0120581398999998E8,10
Rachelle Kris,feliz,sacando,1.527787003E7,N,8.592794395999998E7,10
Rachelle Kris,feliz,depositando,1.927568862E7,N,1.0520363257999998E8,10
Mitchel Sawayn,feliz,sacando,5035894.09,N,1.0016773848999998E8,10
Mitchel Sawayn,feliz,depositando,1.963686119E7,N,1.1980459967999998E8,10
Rolf Windler,feliz,sacando,3497873.58,N,1.1630672609999998E8,10
Rolf Windler,feliz,depositando,2042298.65,N,1.1834902474999999E8,10
Mr. Huong O'Hara,feliz,sacando,1.569185563E7,N,1.0265716911999999E8,10
Mr. Huong O'Hara,feliz,depositando,1.591904809E7,N,1.1857621721E8,10
Shawnda Lynch Sr.,feliz,sacando,818419.58,N,1.1775779763E8,10
Shawnda Lynch Sr.,feliz,depositando,1.726769212E7,N,1.3502548975E8,10
Cassi Waters,feliz,sacando,896052.19,N,1.3412943756E8,10
Cassi Waters,feliz,depositando,7127035.56,N,1.4125647312E8,10
Ada Ruecker,feliz,sacando,1.391181328E7,N,1.2734465984E8,10
Ada Ruecker,feliz,depositando,1.694708442E7,N,1.4429174426E8,10
Andrew McDermott,feliz,sacando,3005630.86,N,1.4128611339999998E8,10
Andrew McDermott,feliz,depositando,1.557183219E7,N,1.5685794558999997E8,10
Ada Ruecker,feliz,sacando,6596279.72,N,1.5026166586999997E8,10
Ada Ruecker,feliz,depositando,3.332560913E7,N,1.8358727499999997E8,10
Cassi Waters,feliz,sacando,4267810.51,N,1.7931946448999998E8,10
Cassi Waters,feliz,depositando,1.663449113E7,N,1.9595395561999997E8,10
Shawnda Lynch Sr.,feliz,sacando,2.387534081E7,N,1.7207861480999997E8,10
Shawnda Lynch Sr.,feliz,depositando,1.024051039E7,N,1.823191252E8,10
Mr. Huong O'Hara,feliz,sacando,2.126986111E7,N,1.6104926408999997E8,10
Mr. Huong O'Hara,feliz,depositando,1.551918062E7,N,1.7656844470999998E8,10
Rolf Windler,feliz,sacando,1.021512154E7,N,1.6635332317E8,10
Rolf Windler,feliz,depositando,2.577329104E7,N,1.9212661420999998E8,10
Mitchel Sawayn,feliz,sacando,1.776588894E7,N,1.7436072526999998E8,10
Mitchel Sawayn,feliz,depositando,2.728970435E7,N,2.0165042961999997E8,10
Rachelle Kris,feliz,sacando,1.967452324E7,N,1.8197590637999997E8,10
Rachelle Kris,feliz,depositando,1.25205696E7,N,1.9449647597999996E8,10
Ms. Kenneth Mosciski,feliz,sacando,6181460.54,N,1.8831501543999997E8,10
Ms. Kenneth Mosciski,feliz,depositando,2.451749176E7,N,2.1283250719999996E8,10
Annemarie Weissnat DDS,feliz,sacando,1.820026677E7,N,1.9463224042999995E8,10
Annemarie Weissnat DDS,feliz,depositando,2.018656361E7,N,2.1481880403999996E8,10
Ms. Kenneth Mosciski,feliz,sacando,4.002806277E7,N,1.7479074126999995E8,10
Ms. Kenneth Mosciski,feliz,depositando,2007514.61,N,1.7679825587999997E8,10
Rachelle Kris,feliz,sacando,2.761218129E7,N,1.4918607458999997E8,10
Rachelle Kris,feliz,depositando,7635955.97,N,1.5682203055999997E8,10
Mitchel Sawayn,feliz,sacando,695141.48,N,1.5612688907999998E8,10
Mitchel Sawayn,feliz,depositando,3.163793486E7,N,1.8776482394E8,10
Rolf Windler,feliz,sacando,5817597.06,N,1.8194722688E8,10
Rolf Windler,feliz,depositando,3.817122679E7,N,2.2011845367E8,10
Mr. Huong O'Hara,feliz,sacando,1.781122416E7,N,2.0230722951E8,10
Mr. Huong O'Hara,feliz,depositando,1.058966995E7,N,2.1289689945999998E8,10
Shawnda Lynch Sr.,feliz,sacando,2.303101218E7,N,1.8986588727999997E8,10
Shawnda Lynch Sr.,feliz,depositando,3.027834938E7,N,2.2014423665999997E8,10
Cassi Waters,feliz,sacando,3.393351619E7,N,1.8621072046999997E8,10
Cassi Waters,feliz,depositando,3.727212925E7,N,2.2348284971999997E8,10
Ada Ruecker,feliz,sacando,2.619454162E7,N,1.9728830809999996E8,10
Ada Ruecker,feliz,depositando,3.017899173E7,N,2.2746729982999995E8,10
Andrew McDermott,feliz,sacando,813925.76,N,2.2665337406999996E8,10
Andrew McDermott,feliz,depositando,3868517.06,N,2.3052189112999997E8,10
Ada Ruecker,feliz,sacando,1.36153584E7,N,2.1690653272999996E8,10
Ada Ruecker,feliz,depositando,4.342620931E7,N,2.6033274203999996E8,10
Cassi Waters,feliz,sacando,4.218623339E7,N,2.1814650864999998E8,10
Cassi Waters,feliz,depositando,2.100138123E7,N,2.3914788987999997E8,10
Shawnda Lynch Sr.,feliz,sacando,2.038747813E7,N,2.1876041174999997E8,10
Shawnda Lynch Sr.,feliz,depositando,4.842202988E7,N,2.6718244162999997E8,10
Mr. Huong O'Hara,feliz,sacando,2.821842202E7,N,2.3896401960999995E8,10
Mr. Huong O'Hara,feliz,depositando,2.956125685E7,N,2.6852527646E8,10
Rolf Windler,feliz,sacando,6737117.5,N,2.6178815895999998E8,10
Rolf Windler,feliz,depositando,1.277955061E7,N,2.7456770957E8,10
Mitchel Sawayn,feliz,sacando,1430908.91,N,2.7313680065999997E8,10
Mitchel Sawayn,feliz,depositando,2.371411926E7,N,2.9685091991999996E8,10
Rachelle Kris,feliz,sacando,5094216.26,N,2.9175670365999997E8,10
Rachelle Kris,feliz,depositando,602611.23,N,2.9235931489E8,10
Ms. Kenneth Mosciski,feliz,sacando,8263983.86,N,2.8409533103E8,10
Ms. Kenneth Mosciski,feliz,depositando,1.307888399E7,N,2.9717421502E8,10
Annemarie Weissnat DDS,feliz,sacando,3.343393911E7,N,2.6374027590999997E8,10
Annemarie Weissnat DDS,feliz,depositando,4.252363175E7,N,3.0626390765999997E8,10
Ms. Kenneth Mosciski,feliz,sacando,2.441799735E7,N,2.8184591030999994E8,10
Ms. Kenneth Mosciski,feliz,depositando,2.863535519E7,N,3.1048126549999994E8,10
Rachelle Kris,feliz,sacando,1.209917785E7,N,2.983820876499999E8,10
Rachelle Kris,feliz,depositando,2321957.28,N,3.007040449299999E8,10
Mitchel Sawayn,feliz,sacando,1.051840325E7,N,2.901856416799999E8,10
Mitchel Sawayn,feliz,depositando,2.958621375E7,N,3.197718554299999E8,10
Rolf Windler,feliz,sacando,3.250770386E7,N,2.872641515699999E8,10
Rolf Windler,feliz,depositando,2.962741728E7,N,3.168915688499999E8,10
Mr. Huong O'Hara,feliz,sacando,4.893109716E7,N,2.679604716899999E8,10
Mr. Huong O'Hara,feliz,depositando,4.757488723E7,N,3.155353589199999E8,10
Shawnda Lynch Sr.,feliz,sacando,2.981119927E7,N,2.857241596499999E8,10
Shawnda Lynch Sr.,feliz,depositando,3.222356923E7,N,3.1794772887999994E8,10
Cassi Waters,feliz,sacando,2.409873317E7,N,2.938489957099999E8,10
Cassi Waters,feliz,depositando,3.188370519E7,N,3.257327008999999E8,10
Ada Ruecker,feliz,sacando,1.322350265E7,N,3.1250919824999994E8,10
Ada Ruecker,feliz,depositando,5.646831401E7,N,3.6897751225999993E8,10
Andrew McDermott,feliz,sacando,1.106651613E7,N,3.5791099612999994E8,10
Andrew McDermott,feliz,depositando,8203609.57,N,3.661146056999999E8,10
Ada Ruecker,feliz,sacando,1.905291441E7,N,3.470616912899999E8,10
Ada Ruecker,feliz,depositando,8.91316123E7,N,4.361933035899999E8,10
Cassi Waters,feliz,sacando,9120025.6,N,4.270732779899999E8,10
Cassi Waters,feliz,depositando,2.177533823E7,N,4.488486162199999E8,10
Shawnda Lynch Sr.,feliz,sacando,4.964322908E7,N,3.992053871399999E8,10
Shawnda Lynch Sr.,feliz,depositando,1.04844324E7,N,4.096898195399999E8,10
Mr. Huong O'Hara,feliz,sacando,1.388822798E7,N,3.958015915599999E8,10
Mr. Huong O'Hara,feliz,depositando,5.657589144E7,N,4.523774829999999E8,10
Rolf Windler,feliz,sacando,6.32239825E7,N,3.891535004999999E8,10
Rolf Windler,feliz,depositando,6.844989829E7,N,4.576033987899999E8,10
Mitchel Sawayn,feliz,sacando,1.144286423E7,N,4.461605345599999E8,10
Mitchel Sawayn,feliz,depositando,1.39636954E7,N,4.6012422995999986E8,10
Rachelle Kris,feliz,sacando,1.532526471E7,N,4.447989652499999E8,10
Rachelle Kris,feliz,depositando,4.294691861E7,N,4.877458838599999E8,10
Ms. Kenneth Mosciski,feliz,sacando,650539.53,N,4.870953443299999E8,10
Ms. Kenneth Mosciski,feliz,depositando,4.404447737E7,N,5.311398216999999E8,10
Annemarie Weissnat DDS,feliz,sacando,6728939.66,N,5.244108820399999E8,10
Annemarie Weissnat DDS,feliz,depositando,1.474033356E7,N,5.391512155999999E8,10
Ms. Kenneth Mosciski,feliz,sacando,1.03221855E7,N,5.288290300999999E8,10
Ms. Kenneth Mosciski,feliz,depositando,5.75237346E7,N,5.863527646999999E8,10
Rachelle Kris,feliz,sacando,3.832429753E7,N,5.4802846717E8,10
Rachelle Kris,feliz,depositando,1.2130464635E8,N,6.6933311352E8,10
Mitchel Sawayn,feliz,sacando,5.031503443E7,N,6.1901807909E8,10
Mitchel Sawayn,feliz,depositando,6.016823039E7,N,6.7918630948E8,10
Rolf Windler,feliz,sacando,4.321010679E7,N,6.3597620269E8,10
Rolf Windler,feliz,depositando,3.974016553E7,N,6.7571636822E8,10
Mr. Huong O'Hara,feliz,sacando,3.44532703E7,N,6.412630979200001E8,10
Mr. Huong O'Hara,feliz,depositando,1.0870256861E8,N,7.499656665300001E8,10
Shawnda Lynch Sr.,feliz,sacando,5.715161964E7,N,6.928140468900001E8,10
Shawnda Lynch Sr.,feliz,depositando,9.032002105E7,N,7.8313406794E8,10
Cassi Waters,feliz,sacando,2.262849877E7,N,7.605055691700001E8,10
Cassi Waters,feliz,depositando,8.999919737E7,N,8.505047665400001E8,10
Ada Ruecker,feliz,sacando,3.391117294E7,N,8.165935936000001E8,10
Ada Ruecker,feliz,depositando,5.103757725E7,N,8.676311708500001E8,10
Andrew McDermott,feliz,sacando,6.447665204E7,N,8.031545188100002E8,10
Andrew McDermott,feliz,depositando,3.574700633E7,N,8.389015251400002E8,10
Ada Ruecker,feliz,sacando,9971155.99,N,8.289303691500002E8,10
Ada Ruecker,feliz,depositando,4.574981115E7,N,8.746801803000002E8,10
Cassi Waters,feliz,sacando,1.5076636039E8,N,7.239138199100002E8,10
Cassi Waters,feliz,depositando,1.9012991251E8,N,9.140437324200002E8,10
Shawnda Lynch Sr.,feliz,sacando,6.054782122E7,N,8.534959112000002E8,10
Shawnda Lynch Sr.,feliz,depositando,1.1968832546E8,N,9.731842366600002E8,10
Mr. Huong O'Hara,feliz,sacando,1.0244665328E8,N,8.707375833800002E8,10
Mr. Huong O'Hara,feliz,depositando,1454082.8,N,8.721916661800002E8,10
Rolf Windler,feliz,sacando,8.800100413E7,N,7.841906620500002E8,10
Rolf Windler,feliz,depositando,1.1729234986E8,N,9.014830119100002E8,10
Mitchel Sawayn,feliz,sacando,4.530763538E7,N,8.561753765300002E8,10
Mitchel Sawayn,feliz,depositando,4.731772428E7,N,9.034931008100002E8,10
Rachelle Kris,feliz,sacando,7.551512158E7,N,8.279779792300001E8,10
Rachelle Kris,feliz,depositando,5.559559593E7,N,8.835735751600001E8,10
Ms. Kenneth Mosciski,feliz,sacando,9.670838751E7,N,7.868651876500001E8,10
Ms. Kenneth Mosciski,feliz,depositando,5.639626777E7,N,8.432614554200001E8,10
Annemarie Weissnat DDS,feliz,sacando,1.0271225619E8,N,7.4054919923E8,10
Annemarie Weissnat DDS,feliz,depositando,1.3194318865E8,N,8.7249238788E8,10
Ms. Kenneth Mosciski,feliz,sacando,7.127761483E7,N,8.0121477305E8,10
Ms. Kenneth Mosciski,feliz,depositando,2.0727698057E8,N,1.0084917536199999E9,10
Rachelle Kris,feliz,sacando,4.082856823E7,N,9.676631853899999E8,10
Rachelle Kris,feliz,depositando,1.655615126E8,N,1.1332246979899998E9,10
Mitchel Sawayn,feliz,sacando,1.0312480552E8,N,1.0300998924699998E9,10
Mitchel Sawayn,feliz,depositando,3.979963924E7,N,1.0698995317099998E9,10
Rolf Windler,feliz,sacando,2.084556368E7,N,1.0490539680299999E9,10
Rolf Windler,feliz,depositando,2.660321281E7,N,1.07565718084E9,10
Mr. Huong O'Hara,feliz,sacando,6976314.49,N,1.0686808663499999E9,10
Mr. Huong O'Hara,feliz,depositando,1.661461867E8,N,1.23482705305E9,10
Shawnda Lynch Sr.,feliz,sacando,1.1427833751E8,N,1.12054871554E9,10
Shawnda Lynch Sr.,feliz,depositando,1.9128372035E8,N,1.3118324358899999E9,10
Cassi Waters,feliz,sacando,7.675443038E7,N,1.2350780055099998E9,10
Cassi Waters,feliz,depositando,7.319036912E7,N,1.3082683746299996E9,10
Ada Ruecker,feliz,sacando,9525791.25,N,1.2987425833799996E9,10
Ada Ruecker,feliz,depositando,1.694031985E7,N,1.3156829032299995E9,10
Andrew McDermott,feliz,sacando,3.929682963E7,N,1.2763860735999994E9,10
Andrew McDermott,feliz,depositando,2.145978303E7,N,1.2978458566299994E9,10
Ada Ruecker,feliz,sacando,1.358551252E8,N,1.1619907314299994E9,10
Ada Ruecker,feliz,depositando,2.749151256E7,N,1.1894822439899993E9,10
Cassi Waters,feliz,sacando,2.5390737629E8,N,9.355748676999993E8,10
Cassi Waters,feliz,depositando,2.3518263675E8,N,1.1707575044499993E9,10
Shawnda Lynch Sr.,feliz,sacando,2.0322836573E8,N,9.675291387199993E8,10
Shawnda Lynch Sr.,feliz,depositando,1.4530503377E8,N,1.1128341724899993E9,10
Mr. Huong O'Hara,feliz,sacando,3.860488392E7,N,1.0742292885699992E9,10
Mr. Huong O'Hara,feliz,depositando,2.3320301012E8,N,1.307432298689999E9,10
Rolf Windler,feliz,sacando,1.4669511058E8,N,1.1607371881099992E9,10
Rolf Windler,feliz,depositando,4.625630337E7,N,1.206993491479999E9,10
Mitchel Sawayn,feliz,sacando,5.578640406E7,N,1.1512070874199991E9,10
Mitchel Sawayn,feliz,depositando,3.008895129E7,N,1.181296038709999E9,10
Rachelle Kris,feliz,sacando,2.0385412394E8,N,9.77441914769999E8,10
Rachelle Kris,feliz,depositando,8934637.48,N,9.86376552249999E8,10
Ms. Kenneth Mosciski,feliz,sacando,3.479995337E7,N,9.51576598879999E8,10
Ms. Kenneth Mosciski,feliz,depositando,1.0023524706E8,N,1.0518118459399991E9,10
Annemarie Weissnat DDS,feliz,sacando,1.1668984992E8,N,9.351219960199991E8,10
Annemarie Weissnat DDS,feliz,depositando,9.464252125E7,N,1.0297645172699991E9,10
Ms. Kenneth Mosciski,feliz,sacando,1.0394240555E8,N,9.258221117199992E8,10
Ms. Kenneth Mosciski,feliz,depositando,1.4171056818E8,N,1.0675326798999991E9,10
Rachelle Kris,feliz,sacando,3.633964394E7,N,1.0311930359599991E9,10
Rachelle Kris,feliz,depositando,1.409376939E8,N,1.1721307298599992E9,10
Mitchel Sawayn,feliz,sacando,1.537561672E7,N,1.1567551131399992E9,10
Mitchel Sawayn,feliz,depositando,6147885.32,N,1.162902998459999E9,10
Rolf Windler,feliz,sacando,2.1074065656E8,N,9.521623418999991E8,10
Rolf Windler,feliz,depositando,2.6304416387E8,N,1.215206505769999E9,10
Mr. Huong O'Hara,feliz,sacando,5.828595548E7,N,1.156920550289999E9,10
Mr. Huong O'Hara,feliz,depositando,8.451901492E7,N,1.241439565209999E9,10
Shawnda Lynch Sr.,feliz,sacando,1.0177316275E8,N,1.139666402459999E9,10
Shawnda Lynch Sr.,feliz,depositando,1.4925749555E8,N,1.288923898009999E9,10
Cassi Waters,feliz,sacando,1.5848838931E8,N,1.130435508699999E9,10
Cassi Waters,feliz,depositando,2.7660133635E8,N,1.4070368450499992E9,10
Ada Ruecker,feliz,sacando,1.6262488627E8,N,1.2444119587799993E9,10
Ada Ruecker,feliz,depositando,1.4753582331E8,N,1.3919477820899992E9,10
Andrew McDermott,feliz,sacando,1.950895598E8,N,1.1968582222899992E9,10
Andrew McDermott,feliz,depositando,8.301872694E7,N,1.2798769492299993E9,10
Ada Ruecker,feliz,sacando,2.442142E8,N,1.0356627492299993E9,10
Ada Ruecker,feliz,depositando,6.614248382E7,N,1.1018052330499992E9,10
Cassi Waters,feliz,sacando,2.2302058587E8,N,8.787846471799992E8,10
Cassi Waters,feliz,depositando,1.1505216886E8,N,9.938368160399992E8,10
Shawnda Lynch Sr.,feliz,sacando,4.35227135E7,N,9.503141025399992E8,10
Shawnda Lynch Sr.,feliz,depositando,7.834245088E7,N,1.0286565534199992E9,10
Mr. Huong O'Hara,feliz,sacando,1.8895916248E8,N,8.396973909399992E8,10
Mr. Huong O'Hara,feliz,depositando,1.7247644835E8,N,1.0121738392899992E9,10
Rolf Windler,feliz,sacando,5.019363918E7,N,9.619802001099993E8,10
